node,x,y,OPERATOR,LEVEL0 BS
UE1,-515.091,-1518.38,-1,-1
UE1,455.878,-1546.19,-1,-1
UE1,-243.511,-1555.36,-1,-1
UE1,-259.658,-1881.5,-1,-1
UE1,189.919,-1278.82,-1,-1
UE1,-283.654,-1237.62,-1,-1
UE1,271.018,-1997.48,-1,-1
UE1,344.096,-1353.52,-1,-1
UE1,-149.697,-1788.24,-1,-1
UE1,-167.697,-1930.39,-1,-1
UE1,-390.381,-1423.69,-1,-1
UE1,279.886,-1802.17,-1,-1
UE1,121.819,-1243.68,-1,-1
UE1,359.076,-1439.96,-1,-1
UE1,-250.615,-1579,-1,-1
UE1,-261.18,-1267.23,-1,-1
UE1,131.534,-1394.08,-1,-1
UE1,-391.811,-1939.2,-1,-1
UE1,-119.604,-1929.52,-1,-1
UE1,343.938,-2137,-1,-1
UE1,189.822,-1900.87,-1,-1
UE1,223.402,-2181.74,-1,-1
UE1,-389.151,-2139.3,-1,-1
UE1,-240.092,-1798.79,-1,-1
UE1,241.299,-1680.64,-1,-1
UE1,-291.622,-1492.28,-1,-1
UE1,303.605,-1888.31,-1,-1
UE1,-93.7078,-1921.11,-1,-1
UE1,395.916,-1407.32,-1,-1
UE1,69.448,-2142.18,-1,-1
UE1,182.781,-1679.68,-1,-1
UE1,-195.293,-1531.31,-1,-1
UE1,-562.66,-1735.2,-1,-1
UE1,107.209,-1939.33,-1,-1
UE1,364.171,-1420.73,-1,-1
UE1,573.222,-1675.72,-1,-1
UE1,390.58,-2086.84,-1,-1
UE1,16.2917,-2143.23,-1,-1
UE1,86.5203,-2035.01,-1,-1
UE1,-167.863,-2228.1,-1,-1
UE1,-171.102,-1712.21,-1,-1
UE1,-8.03547,-1363.21,-1,-1
UE1,-517.77,-1526.71,-1,-1
UE1,-413.219,-1841.08,-1,-1
UE1,-68.7792,-2049.06,-1,-1
UE1,452.908,-1512.39,-1,-1
UE1,-344.32,-1559.15,-1,-1
UE1,555.299,-1751.93,-1,-1
UE1,-414.3,-1412.82,-1,-1
UE1,343.896,-1505.42,-1,-1
UE1,-189.166,-1739.5,-1,-1
UE1,-360.002,-1740.5,-1,-1
UE1,277.844,-1828.6,-1,-1
UE1,403.065,-2020.87,-1,-1
UE1,-414.595,-1896.88,-1,-1
UE1,-109.338,-1780.15,-1,-1
UE1,-198.718,-2214.48,-1,-1
UE1,-196.291,-1666.77,-1,-1
UE1,4.69117,-2305.41,-1,-1
UE1,-173.793,-2085.13,-1,-1
UE1,-181.391,-1265.76,-1,-1
UE1,71.02,-1241.28,-1,-1
UE1,93.8838,-1476.46,-1,-1
UE1,-230.284,-2109.47,-1,-1
UE1,485.162,-1604.06,-1,-1
UE1,349.262,-1485.2,-1,-1
UE1,291.984,-2070.27,-1,-1
UE1,479.473,-1929.89,-1,-1
UE1,342.545,-2133.15,-1,-1
UE1,-357.066,-1846.27,-1,-1
UE1,-182.111,-1655.07,-1,-1
UE1,-199.421,-1687.77,-1,-1
UE1,510.303,-1941.84,-1,-1
UE1,-9.58793,-1252.17,-1,-1
UE1,463.865,-2038.64,-1,-1
UE1,148.835,-1507.96,-1,-1
UE1,-153.066,-2053.84,-1,-1
UE1,514.321,-1892.93,-1,-1
UE1,-358.236,-2007.11,-1,-1
UE1,-450.899,-1623.72,-1,-1
UE1,-295.416,-1415.86,-1,-1
UE1,97.4434,-1470.11,-1,-1
UE1,109.222,-1553.44,-1,-1
UE1,87.1799,-1707.27,-1,-1
UE1,435.402,-1817.7,-1,-1
UE1,-347.678,-1611.68,-1,-1
UE1,-140.743,-2264.19,-1,-1
UE1,-455.24,-1820.54,-1,-1
UE1,243.612,-2180.11,-1,-1
UE1,-253.333,-1305.77,-1,-1
UE1,-89.0882,-2125.74,-1,-1
UE1,345.832,-1838.91,-1,-1
UE1,388.475,-2118.08,-1,-1
UE1,-43.8743,-1333.74,-1,-1
UE1,-490.028,-1785.97,-1,-1
UE1,384.316,-1346.52,-1,-1
UE1,-82.4427,-1416.16,-1,-1
UE1,282.087,-1464.09,-1,-1
UE1,-220.874,-1657.19,-1,-1
UE1,-369.059,-1678.5,-1,-1
UE1,17.0521,-2285.65,-1,-1
UE1,174.507,-2083.09,-1,-1
UE1,180.885,-2022.87,-1,-1
UE1,362.474,-1429.65,-1,-1
UE1,248.86,-1436.86,-1,-1
UE1,-437.515,-1426.8,-1,-1
UE1,317.905,-1862.08,-1,-1
UE1,9.40352,-1210.81,-1,-1
UE1,-22.0606,-1317.66,-1,-1
UE1,-135.196,-1240.94,-1,-1
UE1,11.8038,-1358.2,-1,-1
UE1,-217.475,-2093.03,-1,-1
UE1,-44.8439,-2240.09,-1,-1
UE1,247.344,-1748.57,-1,-1
UE1,372.663,-1858.84,-1,-1
UE1,-387.455,-2020.3,-1,-1
UE1,-291.623,-1493.19,-1,-1
UE1,139.017,-1492.14,-1,-1
UE1,55.834,-2029.22,-1,-1
UE1,440.615,-2064.75,-1,-1
UE1,-54.5479,-2042.36,-1,-1
UE1,60.5494,-2195.89,-1,-1
UE1,-43.0744,-1794.64,-1,-1
UE1,-543.764,-1638.56,-1,-1
UE1,-494.605,-1832.99,-1,-1
UE1,-187.13,-2204.05,-1,-1
UE1,138.477,-1416.89,-1,-1
UE1,-213.557,-1220.45,-1,-1
UE1,204.394,-1488.74,-1,-1
UE1,133.844,-1627.69,-1,-1
UE1,54.7246,-2212.96,-1,-1
UE1,54.6601,-1954.58,-1,-1
UE1,380.638,-1315.28,-1,-1
UE1,-421.206,-1375.98,-1,-1
UE1,37.142,-1425.02,-1,-1
UE1,268.779,-2226.07,-1,-1
UE1,-383.921,-1959.66,-1,-1
UE1,-214.339,-1916,-1,-1
UE1,-125.529,-1845.24,-1,-1
UE1,126.053,-1546.58,-1,-1
UE1,318.576,-2154.92,-1,-1
UE1,98.8835,-1779.67,-1,-1
UE1,89.8035,-1462.81,-1,-1
UE1,322.494,-1821.59,-1,-1
UE1,-137.609,-1768.21,-1,-1
UE1,-284.304,-1581.38,-1,-1
UE1,29.4708,-1994.44,-1,-1
UE1,-537.051,-1625.52,-1,-1
UE1,271.039,-1270.48,-1,-1
UE1,136.224,-2067.63,-1,-1
UE1,287.473,-1369.68,-1,-1
UE1,-287.686,-1331.27,-1,-1
UE1,35.0699,-1165.98,-1,-1
UE1,524.459,-1833.36,-1,-1
UE1,193.493,-1669.28,-1,-1
UE1,547.298,-1705.12,-1,-1
UE1,546.972,-1840.64,-1,-1
UE1,218.296,-1820.31,-1,-1
UE1,247.808,-1244.76,-1,-1
UE1,-488.419,-1743.66,-1,-1
UE1,534.113,-1883.83,-1,-1
UE1,483.686,-1648.05,-1,-1
UE1,262.817,-1420.98,-1,-1
UE1,-227.391,-1953.06,-1,-1
UE1,-230.866,-1428.85,-1,-1
UE1,-126.814,-2117.45,-1,-1
UE1,113.713,-1673.35,-1,-1
UE1,49.8194,-1411.12,-1,-1
UE1,253.965,-1712.73,-1,-1
UE1,66.4883,-1605.52,-1,-1
UE1,-102.311,-1508.62,-1,-1
UE1,300.549,-1803.59,-1,-1
UE1,411.392,-1369.68,-1,-1
UE1,-297.805,-1642.93,-1,-1
UE1,157.883,-2273.35,-1,-1
UE1,499.498,-1709.97,-1,-1
UE1,79.6574,-1800.89,-1,-1
UE1,-87.2296,-1716.68,-1,-1
UE1,-176.746,-1764.6,-1,-1
UE1,-251.987,-1250.66,-1,-1
UE1,-91.9673,-1749.46,-1,-1
UE1,-328.671,-1424.73,-1,-1
UE1,399.904,-1526.45,-1,-1
UE1,149.383,-1811.89,-1,-1
UE1,55.3082,-1898.51,-1,-1
UE1,119.95,-1571.76,-1,-1
UE1,-28.0205,-1542.1,-1,-1
UE1,-299.245,-1531.81,-1,-1
UE1,534.267,-1697.35,-1,-1
UE1,-226.818,-2196.4,-1,-1
UE1,200.884,-2164.06,-1,-1
UE1,-454.813,-1897.42,-1,-1
UE1,-19.7829,-1828.85,-1,-1
UE1,-39.6407,-2015.68,-1,-1
UE1,94.27,-1634.14,-1,-1
UE1,316.506,-1385.86,-1,-1
UE1,360.334,-1529.05,-1,-1
UE1,-21.3384,-1503.7,-1,-1
UE1,182.933,-1562.39,-1,-1
UE1,-1080.56,-1543.78,-1,-1
UE1,-1176.34,-1222.43,-1,-1
UE1,-958.746,-1805.33,-1,-1
UE1,-649.377,-1982.28,-1,-1
UE1,-1011.29,-1635.09,-1,-1
UE1,-1277.48,-1968.38,-1,-1
UE1,-1185.38,-2174.13,-1,-1
UE1,-516.54,-2020.33,-1,-1
UE1,-937.97,-1815.17,-1,-1
UE1,-884.804,-1596.78,-1,-1
UE1,-643.697,-1841.94,-1,-1
UE1,-1570.74,-1673.43,-1,-1
UE1,-437.301,-1839.17,-1,-1
UE1,-1505.71,-1514.66,-1,-1
UE1,-1495.94,-1712.5,-1,-1
UE1,-1509.54,-1826.55,-1,-1
UE1,-646.752,-2122.05,-1,-1
UE1,-1203.93,-2166.88,-1,-1
UE1,-731.286,-2079.69,-1,-1
UE1,-1004.41,-1527.87,-1,-1
UE1,-1415.09,-2071.03,-1,-1
UE1,-1309.16,-1781.26,-1,-1
UE1,-1354.96,-1872.18,-1,-1
UE1,-993.563,-1361.38,-1,-1
UE1,-1351.99,-1668.94,-1,-1
UE1,-1375.03,-1740.41,-1,-1
UE1,-815.349,-2274.21,-1,-1
UE1,-1435.16,-1472.13,-1,-1
UE1,-475.449,-1823.98,-1,-1
UE1,-1161.67,-2089.95,-1,-1
UE1,-1221.7,-1876.29,-1,-1
UE1,-1061.29,-1345.06,-1,-1
UE1,-457.399,-1574.85,-1,-1
UE1,-692.667,-1277.98,-1,-1
UE1,-1358.79,-1815.01,-1,-1
UE1,-781.444,-1699.32,-1,-1
UE1,-1067.9,-1309.17,-1,-1
UE1,-1491.65,-1541.49,-1,-1
UE1,-521.72,-1766.35,-1,-1
UE1,-990.121,-1339.55,-1,-1
UE1,-552.747,-1506.71,-1,-1
UE1,-595.009,-2089,-1,-1
UE1,-1022.68,-2045.84,-1,-1
UE1,-1290.66,-2120.39,-1,-1
UE1,-804.116,-1463.03,-1,-1
UE1,-777.637,-1286.21,-1,-1
UE1,-1373.69,-1832.33,-1,-1
UE1,-864.94,-1309.97,-1,-1
UE1,-1286.79,-1541.43,-1,-1
UE1,-1557.63,-1680.64,-1,-1
UE1,-959.782,-2140.61,-1,-1
UE1,-900.521,-1668.79,-1,-1
UE1,-605.826,-1583.07,-1,-1
UE1,-911.408,-1817.04,-1,-1
UE1,-961.357,-1532.24,-1,-1
UE1,-1312,-1742.77,-1,-1
UE1,-747.206,-1988.83,-1,-1
UE1,-782.142,-1335.54,-1,-1
UE1,-1191.42,-2216.18,-1,-1
UE1,-1229.74,-1255.06,-1,-1
UE1,-755.934,-1404.52,-1,-1
UE1,-1416.91,-1966.4,-1,-1
UE1,-514.061,-1889.13,-1,-1
UE1,-1057.2,-1391.1,-1,-1
UE1,-674.835,-1345.59,-1,-1
UE1,-1171.56,-1210.14,-1,-1
UE1,-1047.15,-1373.75,-1,-1
UE1,-688.319,-1843.17,-1,-1
UE1,-539.253,-1979.71,-1,-1
UE1,-1151.5,-1576.67,-1,-1
UE1,-490.513,-1915.38,-1,-1
UE1,-1478.35,-1523.94,-1,-1
UE1,-1057.02,-1285.87,-1,-1
UE1,-1510.08,-1488.2,-1,-1
UE1,-1441.98,-1498.27,-1,-1
UE1,-863.828,-2145.4,-1,-1
UE1,-997.719,-1374.38,-1,-1
UE1,-1017.29,-1474.14,-1,-1
UE1,-782.873,-1367.38,-1,-1
UE1,-1297.45,-1840.88,-1,-1
UE1,-1165.79,-1223.43,-1,-1
UE1,-883.183,-1310.52,-1,-1
UE1,-995.465,-1506.07,-1,-1
UE1,-807.836,-1870.19,-1,-1
UE1,-701.539,-1780.7,-1,-1
UE1,-1201.08,-1216.16,-1,-1
UE1,-716.148,-1321.55,-1,-1
UE1,-1031.77,-2105.4,-1,-1
UE1,-1136.93,-1540.69,-1,-1
UE1,-1379.17,-1394.91,-1,-1
UE1,-784.369,-1854.99,-1,-1
UE1,-1129.74,-1535.37,-1,-1
UE1,-1408.83,-1914.42,-1,-1
UE1,-1326.07,-1361.1,-1,-1
UE1,-653.255,-1298.62,-1,-1
UE1,-624.422,-1647.92,-1,-1
UE1,-949.045,-2010.23,-1,-1
UE1,-907.399,-1722.55,-1,-1
UE1,-1432.84,-1389.55,-1,-1
UE1,-878.793,-1402.65,-1,-1
UE1,-844.851,-1351.88,-1,-1
UE1,-1074.74,-1402.04,-1,-1
UE1,-998.241,-1645.22,-1,-1
UE1,-953.794,-2174.69,-1,-1
UE1,-913.865,-1523.73,-1,-1
UE1,-1127.12,-1595.13,-1,-1
UE1,-1250.14,-1313.02,-1,-1
UE1,-1069.74,-1187.22,-1,-1
UE1,-1190.78,-1312.69,-1,-1
UE1,-1259.15,-2024.16,-1,-1
UE1,-1441.48,-1896.41,-1,-1
UE1,-724.356,-1920.79,-1,-1
UE1,-530.434,-2024.05,-1,-1
UE1,-1203.95,-1486.75,-1,-1
UE1,-785.212,-2103.7,-1,-1
UE1,-1038.91,-1805.59,-1,-1
UE1,-472.118,-1528.41,-1,-1
UE1,-1208.29,-1489.49,-1,-1
UE1,-793.066,-1756.58,-1,-1
UE1,-804.682,-1865.4,-1,-1
UE1,-1057.43,-1434.64,-1,-1
UE1,-1063.42,-1282.39,-1,-1
UE1,-575.451,-1764.13,-1,-1
UE1,-1316.01,-1770.67,-1,-1
UE1,-901.129,-1526.64,-1,-1
UE1,-947.357,-2223.16,-1,-1
UE1,-788.213,-2153.71,-1,-1
UE1,-553.18,-1517.53,-1,-1
UE1,-1320.77,-1932.31,-1,-1
UE1,-636.138,-1638.35,-1,-1
UE1,-514.071,-1770.86,-1,-1
UE1,-1114.56,-1688.27,-1,-1
UE1,-1247.88,-2185.87,-1,-1
UE1,-1276.85,-1357.28,-1,-1
UE1,-730.429,-1843.83,-1,-1
UE1,-886.482,-1975.32,-1,-1
UE1,-1170.89,-1763.07,-1,-1
UE1,-789.596,-2088.94,-1,-1
UE1,-1227.24,-1987.9,-1,-1
UE1,-769.314,-2197.71,-1,-1
UE1,-1441.78,-1755.01,-1,-1
UE1,-1316.45,-1831.54,-1,-1
UE1,-1028.63,-1277.65,-1,-1
UE1,-514.302,-1513.11,-1,-1
UE1,-820.61,-1670.57,-1,-1
UE1,-1014.59,-1618.31,-1,-1
UE1,-794.145,-2173.58,-1,-1
UE1,-650.834,-1527.28,-1,-1
UE1,-1376.71,-1783.09,-1,-1
UE1,-750.868,-1429.45,-1,-1
UE1,-1203.04,-2258.12,-1,-1
UE1,-1120.65,-1973.44,-1,-1
UE1,-607.783,-1602.01,-1,-1
UE1,-1036.15,-2207.19,-1,-1
UE1,-714.184,-2055.53,-1,-1
UE1,-1351.92,-1727.37,-1,-1
UE1,-925.825,-1629.43,-1,-1
UE1,-1100.87,-2086.49,-1,-1
UE1,-1251.76,-2171.03,-1,-1
UE1,-1029.58,-1242.67,-1,-1
UE1,-693.034,-2019.13,-1,-1
UE1,-975.613,-2212.81,-1,-1
UE1,-986.275,-1201.7,-1,-1
UE1,-808.786,-1262.67,-1,-1
UE1,-1056.98,-1405.2,-1,-1
UE1,-915.812,-1169.14,-1,-1
UE1,-1128.96,-1198.33,-1,-1
UE1,-875.566,-1418.89,-1,-1
UE1,-1474.51,-1442.79,-1,-1
UE1,-698.548,-1685.7,-1,-1
UE1,-1415.17,-1700.23,-1,-1
UE1,-1267.22,-2106.27,-1,-1
UE1,-1311.91,-1876.59,-1,-1
UE1,-731.97,-1645.93,-1,-1
UE1,-779.856,-1497.24,-1,-1
UE1,-944.254,-1746.83,-1,-1
UE1,-738.051,-2142.35,-1,-1
UE1,-1042.67,-1894.72,-1,-1
UE1,-1513.21,-1917.31,-1,-1
UE1,-679.081,-2149.12,-1,-1
UE1,-974.903,-1569.09,-1,-1
UE1,-865.622,-2122.51,-1,-1
UE1,-427.784,-1791.49,-1,-1
UE1,-780.775,-2021.18,-1,-1
UE1,-526.104,-1991.48,-1,-1
UE1,-1167.94,-2058.83,-1,-1
UE1,-1264.19,-1535.25,-1,-1
UE1,-455.885,-1566.9,-1,-1
UE1,-1072.49,-1893.83,-1,-1
UE1,-852.883,-1231.84,-1,-1
UE1,-1189.93,-1600.71,-1,-1
UE1,-873.49,-1987.12,-1,-1
UE1,-704.907,-2031.44,-1,-1
UE1,-1182.97,-1400.8,-1,-1
UE1,-1223.06,-1623.82,-1,-1
UE1,-1034.47,-1265.34,-1,-1
UE1,-1013.45,-1585.29,-1,-1
UE1,-859.424,-1479.66,-1,-1
UE1,-919.342,-1701.25,-1,-1
UE1,-1348.83,-2181.56,-1,-1
UE1,-737.442,-1925.26,-1,-1
UE1,-1234.95,-1522.63,-1,-1
UE1,-1231.34,-2030.69,-1,-1
UE1,-1030.88,-1402.06,-1,-1
UE1,-1389.11,-1798.04,-1,-1
UE1,-646.548,-1300.07,-1,-1
UE1,-1387.5,-2143.47,-1,-1
UE1,-816.507,-1364.8,-1,-1
UE1,-1410.04,-1718.24,-1,-1
UE1,-494.605,-1960.84,-1,-1
UE1,-1090.14,-1968.36,-1,-1
UE1,-1495.81,-1999.75,-1,-1
UE1,-1025.49,-1232.62,-1,-1
UE1,-910.507,-1419.59,-1,-1
UE1,-932.645,-2259.01,-1,-1
UE1,-1121.19,-1275.26,-1,-1
UE1,-771.234,-1314.92,-1,-1
UE1,-490.502,-1842.85,-1,-1
UE1,-783.301,-1557.38,-1,-1
UE1,-713.782,-1370.72,-1,-1
UE1,-1093.42,-2023.83,-1,-1
UE1,-1302.47,-1865.6,-1,-1
UE1,-992.012,-1233.76,-1,-1
UE1,-749.993,-2161.21,-1,-1
UE1,-998.936,-1226.13,-1,-1
UE1,-1279.38,-2215.89,-1,-1
UE1,-722.579,-1802.86,-1,-1
UE1,-782.529,-1890.78,-1,-1
UE1,-812.816,-1738.35,-1,-1
UE1,-1492.88,-1834.51,-1,-1
UE1,-495.829,-1875.72,-1,-1
UE1,-1185.59,-1646.45,-1,-1
UE1,-1363.25,-1732.82,-1,-1
UE1,-579.853,-1894.12,-1,-1
UE1,-1115.19,-1852.04,-1,-1
UE1,-985.597,-1400.31,-1,-1
UE1,-1351.1,-1349.01,-1,-1
UE1,-1243.46,-2112.49,-1,-1
UE1,-1382.5,-1862.7,-1,-1
UE1,-1325.82,-1330.23,-1,-1
UE1,-1004.35,-1639.1,-1,-1
UE1,-1009.04,-2000.35,-1,-1
UE1,-1060.42,-1272.29,-1,-1
UE1,-1272.66,-1614.97,-1,-1
UE1,-1006.84,-2298.94,-1,-1
UE1,-523.205,-1644.73,-1,-1
UE1,-893.692,-2108.11,-1,-1
UE1,-850.303,-2006.24,-1,-1
UE1,-680.483,-2124.27,-1,-1
UE1,-669.496,-1961.87,-1,-1
UE1,-864.939,-1905.93,-1,-1
UE1,-889.689,-1980.24,-1,-1
UE1,-616.586,-1839.4,-1,-1
UE1,-781.447,-2080.14,-1,-1
UE1,-747.914,-1781.59,-1,-1
UE1,-1102.71,-1476.24,-1,-1
UE1,-976.424,-1596.86,-1,-1
UE1,-1381.15,-1594.11,-1,-1
UE1,-1170.51,-2244.93,-1,-1
UE1,-977.827,-2116.06,-1,-1
UE1,-697.598,-2144.63,-1,-1
UE1,-727.478,-1356.28,-1,-1
UE1,-992.599,-1160.1,-1,-1
UE1,-825.098,-1802.45,-1,-1
UE1,-1002.44,-2260.1,-1,-1
UE1,-1372.43,-1979.38,-1,-1
UE1,-631.363,-1760.95,-1,-1
UE1,-741.608,-2228.56,-1,-1
UE1,-646.747,-2042.48,-1,-1
UE1,-1508.22,-1572.45,-1,-1
UE1,-672.032,-2114.36,-1,-1
UE1,-851.634,-1649.46,-1,-1
UE1,-823.922,-2110.69,-1,-1
UE1,-1363.65,-1930.15,-1,-1
UE1,-1279.12,-1545.42,-1,-1
UE1,-714.06,-1795.78,-1,-1
UE1,-862.074,-1592.09,-1,-1
UE1,-712.714,-1936.82,-1,-1
UE1,-559.777,-1437.61,-1,-1
UE1,-1525.12,-1666.58,-1,-1
UE1,-1066.36,-1873.04,-1,-1
UE1,-1443.8,-1574.43,-1,-1
UE1,-1298.77,-1699.93,-1,-1
UE1,-1269.1,-1954.37,-1,-1
UE1,-866.778,-1786.36,-1,-1
UE1,-907.904,-1223.24,-1,-1
UE1,-854.948,-2013.23,-1,-1
UE1,-651.905,-2037.16,-1,-1
UE1,-815.591,-2078.75,-1,-1
UE1,-852.564,-1493.5,-1,-1
UE1,-932.099,-1924.76,-1,-1
UE1,-1554.7,-1700.45,-1,-1
UE1,-978.772,-1370.26,-1,-1
UE1,-1108.78,-1415.68,-1,-1
UE1,-938.876,-1223.78,-1,-1
UE1,-756.567,-1236.7,-1,-1
UE1,-713.771,-2085.96,-1,-1
UE1,-1296.92,-1889.47,-1,-1
UE1,-801.131,-1883.58,-1,-1
UE1,-1131.05,-2240.77,-1,-1
UE1,-999.262,-1174.14,-1,-1
UE1,-1106.13,-1847.84,-1,-1
UE1,-955.912,-1318.32,-1,-1
UE1,-1026.52,-1870.51,-1,-1
UE1,-461.202,-1792.57,-1,-1
UE1,-1141.49,-1239.91,-1,-1
UE1,-488.377,-1706.42,-1,-1
UE1,-1063.6,-2011.41,-1,-1
UE1,-966.272,-1662.66,-1,-1
UE1,-1319.26,-1915.25,-1,-1
UE1,-840.657,-2208.5,-1,-1
UE1,-1199.59,-1307.59,-1,-1
UE1,-1407.11,-1366.62,-1,-1
UE1,-694.305,-1730.47,-1,-1
UE1,-582.668,-1480.48,-1,-1
UE1,-744.529,-1514.29,-1,-1
UE1,-1313.18,-2117.43,-1,-1
UE1,-1457.48,-1445.76,-1,-1
UE1,-1014.47,-1522.89,-1,-1
UE1,-737.807,-1843.35,-1,-1
UE1,-723.28,-1710.03,-1,-1
UE1,-919.637,-1716.59,-1,-1
UE1,-504.757,-1680,-1,-1
UE1,-1028.55,-1478.15,-1,-1
UE1,-966.157,-2262.39,-1,-1
UE1,-1342.62,-1993.58,-1,-1
UE1,-1422.39,-2089.82,-1,-1
UE1,-891.135,-1165.45,-1,-1
UE1,-880.374,-1974.2,-1,-1
UE1,-1086.8,-1188,-1,-1
UE1,-674.119,-1883.48,-1,-1
UE1,-984.815,-1294.98,-1,-1
UE1,-683.515,-1386.53,-1,-1
UE1,-1340.97,-1611.46,-1,-1
UE1,-917.593,-2078.05,-1,-1
UE1,-1335.97,-2121.73,-1,-1
UE1,-1357.96,-2035.79,-1,-1
UE1,-808.228,-2146.58,-1,-1
UE1,-1141.76,-1637.96,-1,-1
UE1,-894.628,-1942.9,-1,-1
UE1,-650.255,-1873.41,-1,-1
UE1,-1056.15,-2155.25,-1,-1
UE1,-1333.18,-1278.87,-1,-1
UE1,-1229.74,-1799.83,-1,-1
UE1,-744.286,-1274.41,-1,-1
UE1,-841.385,-1641.27,-1,-1
UE1,-915.688,-1411.89,-1,-1
UE1,-1160.18,-2027.13,-1,-1
UE1,-802.924,-1752.12,-1,-1
UE1,-1048.58,-2234.85,-1,-1
UE1,-1350.96,-1729.01,-1,-1
UE1,-1174.15,-1811.48,-1,-1
UE1,-649.737,-1649.15,-1,-1
UE1,-1024.26,-2114.88,-1,-1
UE1,-1426.53,-1661.1,-1,-1
UE1,-1281.46,-1971.35,-1,-1
UE1,-663.057,-1752.71,-1,-1
UE1,-671.575,-1808.91,-1,-1
UE1,-1101.41,-1332.16,-1,-1
UE1,-1388.54,-1766.8,-1,-1
UE1,-1215.77,-1341.3,-1,-1
UE1,-1395.55,-1881.92,-1,-1
UE1,-754.501,-1858.27,-1,-1
UE1,-596.63,-2104.71,-1,-1
UE1,-1256.13,-1358.21,-1,-1
UE1,-1235.85,-2205.79,-1,-1
UE1,-714.673,-1754.71,-1,-1
UE1,-914.449,-1754.91,-1,-1
UE1,-1323.52,-2086.87,-1,-1
UE1,-1183.93,-1693.22,-1,-1
UE1,-1008.35,-1567.87,-1,-1
UE1,-1284.92,-1765.52,-1,-1
UE1,-1351.98,-1540.9,-1,-1
UE1,-1411.09,-1990.33,-1,-1
UE1,-813.526,-1741.44,-1,-1
UE1,-841.606,-1444.24,-1,-1
UE1,-1148.92,-2200,-1,-1
UE1,-705.148,-2079.39,-1,-1
UE1,-520.503,-1864.83,-1,-1
UE1,-1310.68,-1792.92,-1,-1
UE1,-1164.43,-1526.3,-1,-1
UE1,-796.299,-1459.79,-1,-1
UE1,-1177.35,-1676.65,-1,-1
UE1,-1113.26,-1606.87,-1,-1
UE1,-836.244,-2232.73,-1,-1
UE1,-949.38,-1600.34,-1,-1
UE1,-578.737,-1975.51,-1,-1
UE1,-1117.42,-1417.27,-1,-1
UE1,-807.832,-1219.27,-1,-1
UE1,-763.301,-1656.46,-1,-1
UE1,-729.574,-1729.64,-1,-1
UE1,-1482.37,-1748.66,-1,-1
UE1,-669.178,-1846.35,-1,-1
UE1,-1252.15,-1244.4,-1,-1
UE1,-587.648,-1390.44,-1,-1
UE1,-891.036,-1351.43,-1,-1
UE1,-684.711,-1594.35,-1,-1
UE1,-839.759,-2114.4,-1,-1
UE1,-1236.1,-1666.22,-1,-1
UE1,-1232.64,-1907.96,-1,-1
UE1,-487.77,-1676.26,-1,-1
UE1,-1224.91,-1221.29,-1,-1
UE1,-1454.67,-1748.55,-1,-1
UE1,-1061.83,-1252.61,-1,-1
UE1,-1322.77,-1772.54,-1,-1
UE1,-690.052,-2009.97,-1,-1
UE1,-1349.05,-1816.06,-1,-1
UE1,-931.075,-1335.23,-1,-1
UE1,-982.048,-2158.2,-1,-1
UE1,-1408.03,-1382.5,-1,-1
UE1,-1369.41,-1484.8,-1,-1
UE1,-1199.89,-1389.16,-1,-1
UE1,-790.211,-1803.58,-1,-1
UE1,-633.219,-1754.47,-1,-1
UE1,-1208.92,-1339.15,-1,-1
UE1,-1177.66,-2019.29,-1,-1
UE1,-1435,-1362.39,-1,-1
UE1,-1095.82,-1193.92,-1,-1
UE1,-1342.46,-1986.05,-1,-1
UE1,-1167.16,-1842.73,-1,-1
UE1,-729.785,-2024.32,-1,-1
UE1,-1228.04,-2019.03,-1,-1
UE1,-642.461,-2132.17,-1,-1
UE1,-647.322,-2019.45,-1,-1
UE1,-1261.47,-1576.15,-1,-1
UE1,-1521.04,-1693.57,-1,-1
UE1,-636.869,-2108.64,-1,-1
UE1,-1139.98,-1228.25,-1,-1
UE1,-697.644,-1788.06,-1,-1
UE1,-945.979,-1420.36,-1,-1
UE1,-612.438,-2111.59,-1,-1
UE1,-1183.41,-1963.81,-1,-1
UE1,-638.486,-2151.32,-1,-1
UE1,-786.352,-1400.36,-1,-1
UE1,-1491.44,-1639.58,-1,-1
UE1,-1286.69,-1905.15,-1,-1
UE1,-963.154,-1456.71,-1,-1
UE1,-1004.59,-1908.6,-1,-1
UE1,-620.277,-1470.12,-1,-1
UE1,-1084.3,-2134.62,-1,-1
UE1,-774.64,-1864.96,-1,-1
UE1,-1253.22,-1286.81,-1,-1
UE1,-550.191,-1649.32,-1,-1
UE1,-1455.54,-2083.79,-1,-1
UE1,-557.46,-2014.34,-1,-1
UE1,-1149.1,-1242,-1,-1
UE1,-1130.2,-2275.16,-1,-1
UE1,-583.216,-1595.44,-1,-1
UE1,-827.863,-1931.45,-1,-1
UE1,-676.673,-1648.12,-1,-1
UE1,-555.912,-1840.59,-1,-1
UE1,-1117.28,-1953.57,-1,-1
UE1,-767.721,-2023.29,-1,-1
UE1,-1123.52,-1181.7,-1,-1
UE1,-972.863,-1721.67,-1,-1
UE1,-1552.35,-1602.24,-1,-1
UE1,-864.95,-1233.99,-1,-1
UE1,-991.458,-2011.55,-1,-1
UE1,-1304.77,-1568.72,-1,-1
UE1,-969.081,-1400.16,-1,-1
