node,x,y,m1,m2
UE1,377.111,569.094,10,5
UE1,1.77137,960.061,10,5
UE1,248.774,639.425,10,5
UE1,142.172,946.258,10,5
UE1,-63.1212,853.873,10,5
UE1,-56.3369,954.919,10,5
UE1,194.182,895.045,10,5
UE1,887.021,1007.32,10,5
UE1,122.667,892.515,10,5
UE1,918.5,1041.63,10,5
UE1,874.402,563.486,10,5
UE1,308.469,1401.12,10,5
UE1,278.813,1340.13,10,5
UE1,837.127,601.511,10,5
UE1,756.374,1118.84,10,5
UE1,-19.6174,842.789,10,5
UE1,322.42,323.394,10,5
UE1,218.31,703.709,10,5
UE1,446.247,979.622,10,5
UE1,401.335,351.377,10,5
UE1,754.177,864.697,10,5
UE1,563.974,469.198,10,5
UE1,-21.1994,939.654,10,5
UE1,1066.56,848.425,10,5
UE1,490.4,1004.83,10,5
UE1,306.49,749.359,10,5
UE1,514.357,321.137,10,5
UE1,610.956,975.611,10,5
UE1,482.028,789.016,10,5
UE1,126.115,492.147,10,5
UE1,323.313,978.685,10,5
UE1,387.182,711.882,10,5
UE1,715.145,1041.47,10,5
UE1,2040.23,-194.94,10,5
UE1,2143.21,-319.613,10,5
UE1,1938.78,432.197,10,5
UE1,1975.36,362.391,10,5
UE1,1651.01,-451.01,10,5
UE1,1740.84,153.377,10,5
UE1,2197.61,-484.473,10,5
UE1,1678.31,225.702,10,5
UE1,2374.98,-169.328,10,5
UE1,1879.43,-323.977,10,5
UE1,2528.21,-209.561,10,5
UE1,1746.15,-5.16381,10,5
UE1,1986.62,529.645,10,5
UE1,2013.49,74.7432,10,5
UE1,1912.81,-135.959,10,5
UE1,2062.28,-379.047,10,5
UE1,2144.07,420.283,10,5
UE1,2151.57,-364.367,10,5
UE1,2077.6,135.044,10,5
UE1,2342.54,-389.757,10,5
UE1,2290.31,89.9181,10,5
UE1,2464.65,262.882,10,5
UE1,2318.32,242.956,10,5
UE1,1951.4,98.9649,10,5
UE1,2069,-2.02364,10,5
UE1,1559.58,344.36,10,5
UE1,2543.99,-38.3137,10,5
UE1,2196.92,203.579,10,5
UE1,1978.37,-338.838,10,5
UE1,1976.01,364.562,10,5
UE1,1901.1,50.683,10,5
UE1,2252.94,-376.91,10,5
UE1,1679.18,-341.816,10,5
UE1,2433.88,275.184,10,5
UE1,1931.99,-559.842,10,5
UE1,1601.47,-318.51,10,5
UE1,2045.48,476.768,10,5
UE1,1782.23,-256.17,10,5
UE1,2260.32,500.955,10,5
UE1,1832.1,168.65,10,5
UE1,2497.8,-81.7237,10,5
UE1,2447.74,344.969,10,5
UE1,1858.36,-239.449,10,5
UE1,2100.26,353.386,10,5
UE1,1650.85,-184.173,10,5
UE1,2141.54,-382.94,10,5
UE1,1734.13,-370.271,10,5
UE1,2215.18,236.626,10,5
UE1,1866.68,-540.022,10,5
UE1,2455.02,117.215,10,5
UE1,1489.83,-116.667,10,5
UE1,2221.31,-159.456,10,5
UE1,1726.87,75.1608,10,5
UE1,1699.45,221.504,10,5
UE1,1669.11,-283.302,10,5
UE1,1723.43,226.107,10,5
UE1,1836.63,-302.385,10,5
UE1,2523.51,158.956,10,5
UE1,1636.84,-140.761,10,5
UE1,1909.23,10.9798,10,5
UE1,1974.37,399.788,10,5
UE1,1455.44,-90.0649,10,5
UE1,2370.52,284.454,10,5
UE1,2096.89,511.819,10,5
UE1,1747.01,-152.162,10,5
UE1,1798.09,22.2824,10,5
UE1,2313.33,169.379,10,5
UE1,1755.71,345.373,10,5
UE1,1640.62,-346.673,10,5
UE1,2266.09,-83.041,10,5
UE1,1867.32,311.134,10,5
UE1,1572.96,-383.079,10,5
UE1,1842.87,-443.371,10,5
UE1,2221.41,-188.115,10,5
UE1,2259.73,233.891,10,5
UE1,1933.18,347.672,10,5
UE1,2305.25,-417.517,10,5
UE1,1869.14,548.695,10,5
UE1,1598.43,92.0345,10,5
UE1,2015.4,-128.677,10,5
UE1,2028.96,-288.591,10,5
UE1,2245.56,469.544,10,5
UE1,1726.11,-314.623,10,5
UE1,1783.64,199.728,10,5
UE1,1963.77,331.105,10,5
UE1,1559.46,16.0328,10,5
UE1,1912.17,-171.456,10,5
UE1,1676.39,-141.003,10,5
UE1,2057.66,-384.284,10,5
UE1,1618.66,-389.9,10,5
UE1,2241.76,-492.746,10,5
UE1,1949.77,471.066,10,5
UE1,1898.51,-417.369,10,5
UE1,1831.06,-175.096,10,5
UE1,2337.46,134.47,10,5
UE1,2073.97,519.221,10,5
UE1,1787.67,-297.742,10,5
UE1,1852.87,-273.283,10,5
UE1,2115.24,-63.4519,10,5
UE1,1759.78,-72.6954,10,5
UE1,1910.48,76.9913,10,5
UE1,2014.62,-142.115,10,5
UE1,2191.14,271.952,10,5
UE1,1491.6,226.24,10,5
UE1,2031.65,-137.746,10,5
UE1,2182.21,-411.714,10,5
UE1,2161.59,-34.3281,10,5
UE1,1897.94,464.806,10,5
UE1,1638.41,-417.069,10,5
UE1,2296.21,-378.774,10,5
UE1,1936.17,154.072,10,5
UE1,1438.59,-83.3098,10,5
UE1,1745.06,26.9972,10,5
UE1,1995.35,366.62,10,5
UE1,2004.11,515.563,10,5
UE1,1612.52,-248.953,10,5
UE1,2183.33,-292.224,10,5
UE1,1806.09,-541.335,10,5
UE1,1925.16,-193.571,10,5
UE1,2346.28,-197.132,10,5
UE1,2183.53,458.717,10,5
UE1,2191.29,121.872,10,5
UE1,2144.53,-321.228,10,5
UE1,2197.6,-334.272,10,5
UE1,1890.48,467.399,10,5
UE1,2258.29,362.753,10,5
UE1,2071.2,-468.358,10,5
UE1,1727.05,-109.257,10,5
UE1,2355.02,-378.815,10,5
UE1,1893.7,-168.551,10,5
UE1,1776.28,-185.904,10,5
UE1,2005.12,-387.209,10,5
UE1,1703.09,-248.636,10,5
UE1,1701.65,113.053,10,5
UE1,1692.27,-161.069,10,5
UE1,2102.77,-494.188,10,5
UE1,2445.3,301.928,10,5
UE1,2485.09,-259.28,10,5
UE1,2009.4,502.064,10,5
UE1,1716.55,312.691,10,5
UE1,1604.72,131.198,10,5
UE1,2184.81,199.272,10,5
UE1,2167.89,448.932,10,5
UE1,1855.21,17.369,10,5
UE1,1781.24,-4.95221,10,5
UE1,2080.45,177.239,10,5
UE1,1559.03,342.897,10,5
UE1,1958.12,-17.5342,10,5
UE1,1963.09,32.5976,10,5
UE1,1792.82,526.225,10,5
UE1,1881.09,130.073,10,5
UE1,1937.79,-387.271,10,5
UE1,2451.88,-100.653,10,5
UE1,1812.05,188.882,10,5
UE1,1588.52,279.996,10,5
UE1,1980.88,-532.769,10,5
UE1,1968.55,538.926,10,5
UE1,2342.19,179.908,10,5
UE1,1604.83,-174.636,10,5
UE1,1846.64,-13.7278,10,5
UE1,1849.36,-457.453,10,5
UE1,2069.67,162.422,10,5
UE1,1655.51,-362.875,10,5
UE1,2048.76,36.4599,10,5
UE1,2013.44,-368.984,10,5
UE1,2197.94,-37.2138,10,5
UE1,1517.47,-5.98219,10,5
UE1,1659.25,-200.746,10,5
UE1,1687.07,471.347,10,5
UE1,1783.53,-450.12,10,5
UE1,1882.59,-357.173,10,5
UE1,1544.09,-335.475,10,5
UE1,1855.3,452.928,10,5
UE1,1544.8,286.375,10,5
UE1,2048.88,552.595,10,5
UE1,2511.25,-220.758,10,5
UE1,1853.46,-136.959,10,5
UE1,2282.07,53.5376,10,5
UE1,2140.22,-152.463,10,5
UE1,1966.48,455.166,10,5
UE1,1729.42,-68.3309,10,5
UE1,1997.82,-117.577,10,5
UE1,2298.2,-146.4,10,5
UE1,1699.02,-16.4334,10,5
UE1,1932.28,241.015,10,5
UE1,2569.86,65.8569,10,5
UE1,1651.44,-292.611,10,5
UE1,2524.02,-164.653,10,5
UE1,1896.81,331.903,10,5
UE1,2065.86,-415.872,10,5
UE1,1887.16,473.474,10,5
UE1,1459.98,108.468,10,5
UE1,2195.96,-356.277,10,5
UE1,2265.22,402.341,10,5
UE1,1740.01,-268.849,10,5
UE1,1891.57,210.517,10,5
UE1,1906.67,-126.737,10,5
UE1,2110.11,424.158,10,5
UE1,1590.19,268.499,10,5
UE1,2278.26,-393.71,10,5
UE1,1936.51,-1129.9,10,5
UE1,1650.5,-391.432,10,5
UE1,1428.23,-527.763,10,5
UE1,982.707,-673.99,10,5
UE1,1580.77,-1364.65,10,5
UE1,1830.64,-687.108,10,5
UE1,1668.33,-1124.58,10,5
UE1,1787.23,-859.181,10,5
UE1,2031.24,-846.988,10,5
UE1,2022.69,-1036.18,10,5
UE1,1407.46,-1318.99,10,5
UE1,1264.4,-751.724,10,5
UE1,1374.01,-346.697,10,5
UE1,1811.2,-889.745,10,5
UE1,1796.22,-751.826,10,5
UE1,1015.19,-1164.43,10,5
UE1,1933.69,-593.981,10,5
UE1,1423.51,-1209.11,10,5
UE1,1638.31,-682.327,10,5
UE1,1385.94,-323.015,10,5
UE1,1810.44,-1018.18,10,5
UE1,1206.15,-452.678,10,5
UE1,1296.1,-1141.01,10,5
UE1,1962.47,-809.525,10,5
UE1,1662.82,-321.641,10,5
UE1,991.498,-1087.46,10,5
UE1,1060.26,-1237.41,10,5
UE1,1883.58,-476.121,10,5
UE1,1612.56,-1023.47,10,5
UE1,1688.51,-349.58,10,5
UE1,1055.44,-613.341,10,5
UE1,1796.54,-1148.63,10,5
UE1,1097.61,-1057.26,10,5
UE1,1851.87,-1203.7,10,5
UE1,1504.19,-1097.02,10,5
UE1,1195.15,-1232.06,10,5
UE1,931.154,-945.794,10,5
UE1,1271.67,-792.465,10,5
UE1,1287.71,-531.282,10,5
UE1,1694.01,-1243.43,10,5
UE1,1164.55,-729.769,10,5
UE1,1372.45,-837.138,10,5
UE1,1166.02,-572.538,10,5
UE1,1764.74,-951.658,10,5
UE1,1437.38,-1075.66,10,5
UE1,1626.05,-708.684,10,5
UE1,1573.09,-902.559,10,5
UE1,1218.56,-1160.15,10,5
UE1,1190.93,-1137.45,10,5
UE1,1576.47,-523.841,10,5
UE1,1237.34,-1330.21,10,5
UE1,1738.9,-788.234,10,5
UE1,1722.88,-1206.68,10,5
UE1,1339.66,-677.78,10,5
UE1,1744.63,-912.666,10,5
UE1,1442.14,-1229.84,10,5
UE1,1277.93,-985.712,10,5
UE1,951.098,-721.147,10,5
UE1,1570.89,-1227.49,10,5
UE1,1626.28,-484.009,10,5
UE1,1181.01,-975.899,10,5
UE1,1188.18,-1116.39,10,5
UE1,1318.62,-650.212,10,5
UE1,2062.85,-949.771,10,5
UE1,1489.98,-1117.45,10,5
UE1,1291.24,-558.578,10,5
UE1,1846.8,-763.786,10,5
UE1,1066.11,-1194.3,10,5
UE1,1945.82,-1214.5,10,5
UE1,1984.62,-637.572,10,5
UE1,1792.91,-443.141,10,5
UE1,1428.82,-376.684,10,5
UE1,1990.55,-910.555,10,5
UE1,1333.69,-1342.88,10,5
UE1,1844.99,-442.973,10,5
UE1,1491.82,-384.88,10,5
UE1,1545.67,-332.303,10,5
UE1,1705.69,-470.405,10,5
UE1,1681.73,-737.19,10,5
UE1,1024.73,-1100.58,10,5
UE1,1201.04,-399.872,10,5
UE1,1489.18,-507.2,10,5
UE1,1295.23,-371.504,10,5
UE1,1460.3,-606.026,10,5
UE1,1649.09,-1168.53,10,5
UE1,2013.41,-619.52,10,5
UE1,1716.91,-606.723,10,5
UE1,1447.18,-1062.02,10,5
UE1,1826.14,-697.761,10,5
UE1,1706.54,-1035.6,10,5
UE1,1429.56,-658.581,10,5
UE1,1856.58,-1091.73,10,5
UE1,1665.75,-861.763,10,5
UE1,1620.49,-728.078,10,5
UE1,1550.19,-382.682,10,5
UE1,1908.15,-1019.35,10,5
UE1,1319.04,-1047.79,10,5
UE1,2040.14,-1005.49,10,5
UE1,1761.33,-771.269,10,5
UE1,1830.39,-438.244,10,5
UE1,1261.45,-989.854,10,5
UE1,1796.94,-1252.06,10,5
UE1,1096.07,-1024.21,10,5
UE1,1744.1,-1254.6,10,5
UE1,1982.94,-960.03,10,5
UE1,1677.62,-1106.93,10,5
UE1,1851.2,-1225.41,10,5
UE1,1693.32,-1369.66,10,5
UE1,1814.28,-1328.85,10,5
UE1,1658.93,-887.89,10,5
UE1,1177.58,-1316.23,10,5
UE1,1323.67,-1113.69,10,5
UE1,1832.39,-561.248,10,5
UE1,1550.34,-631.311,10,5
UE1,1694.02,-1151.98,10,5
UE1,1854.95,-748.115,10,5
UE1,1012.61,-1119.96,10,5
UE1,1637.74,-703.692,10,5
UE1,939.857,-753.839,10,5
UE1,1550.6,-1243.84,10,5
UE1,1377.03,-1304.25,10,5
UE1,1386.51,-1290.31,10,5
UE1,1188.65,-590.028,10,5
UE1,1232.65,-791.603,10,5
UE1,1130.14,-772.446,10,5
UE1,1430.38,-684.954,10,5
UE1,1151.44,-419.675,10,5
UE1,1194.08,-611.498,10,5
UE1,1095.03,-1061.05,10,5
UE1,1272.16,-1160.97,10,5
UE1,1969.54,-968.036,10,5
UE1,1723.82,-1226.21,10,5
UE1,1041.47,-1205.41,10,5
UE1,1433.01,-1003.52,10,5
UE1,1869.27,-979.205,10,5
UE1,1031.13,-889.76,10,5
UE1,1739.73,-745.816,10,5
UE1,1524.78,-475.894,10,5
UE1,1451.78,-1344.7,10,5
UE1,1401.5,-1100.9,10,5
UE1,1889.86,-442.845,10,5
UE1,1357.72,-488.621,10,5
UE1,1961.71,-999.101,10,5
UE1,1904.61,-970.264,10,5
UE1,1355.68,-440,10,5
UE1,1779.13,-968.63,10,5
UE1,1335.14,-382.109,10,5
UE1,1701.38,-1375.34,10,5
UE1,1520.46,-1268.46,10,5
UE1,1979.12,-944.538,10,5
UE1,1871.28,-1013.85,10,5
UE1,1453.74,-817.511,10,5
UE1,1357.92,-1293.46,10,5
UE1,1125.37,-796.654,10,5
UE1,1419.38,-650.058,10,5
UE1,1235.47,-1141.57,10,5
UE1,1816.25,-406.229,10,5
UE1,1668.4,-952.833,10,5
UE1,1133.57,-1266.42,10,5
UE1,1133.06,-1286.25,10,5
UE1,1060.6,-836.632,10,5
UE1,1652.61,-375.649,10,5
UE1,1458.39,-817.867,10,5
UE1,1431.42,-1054.39,10,5
UE1,1027,-868.136,10,5
UE1,1687.6,-1198.84,10,5
UE1,1649.52,-654.004,10,5
UE1,989.247,-712.562,10,5
UE1,1710.71,-1378.36,10,5
UE1,1456.24,-671.397,10,5
UE1,1976.98,-590.512,10,5
UE1,1235.58,-962.733,10,5
UE1,1732.13,-1190.53,10,5
UE1,1272.04,-535.755,10,5
UE1,1122.31,-435.372,10,5
UE1,1039.31,-595.361,10,5
UE1,1079.66,-1037.45,10,5
UE1,1160.65,-1305.09,10,5
UE1,1266.72,-1109.44,10,5
UE1,1698.54,-807.156,10,5
UE1,2038.36,-830.986,10,5
UE1,1289.26,-964.701,10,5
UE1,1577.35,-822.726,10,5
UE1,2042.24,-822.264,10,5
UE1,1797.29,-965.463,10,5
UE1,1601.43,-858.712,10,5
UE1,1605.98,-444.465,10,5
UE1,1482.71,-725.792,10,5
UE1,1931.52,-733.056,10,5
UE1,1140.88,-959.374,10,5
UE1,1035.38,-1187.01,10,5
UE1,1476.28,-636.972,10,5
UE1,1005.67,-1110.46,10,5
UE1,1724.19,-736.517,10,5
UE1,1496.13,-659.02,10,5
UE1,1353.42,-608.285,10,5
UE1,2046.83,-847.273,10,5
UE1,1349.67,-788.414,10,5
UE1,1840.13,-1036.05,10,5
UE1,2032.94,-944.111,10,5
UE1,694.62,-1732.69,10,5
UE1,848.203,-1774.17,10,5
UE1,1166.66,-1305.81,10,5
UE1,935.853,-1352.43,10,5
UE1,1013.94,-2180.84,10,5
UE1,859.013,-2214.19,10,5
UE1,792.449,-1744.98,10,5
UE1,1214.37,-2046.03,10,5
UE1,520.558,-1941.78,10,5
UE1,879.93,-1438.4,10,5
UE1,1097.47,-1981.93,10,5
UE1,1011.56,-1383.39,10,5
UE1,774.523,-1551.84,10,5
UE1,1239.69,-1785.1,10,5
UE1,1151.31,-2280.99,10,5
UE1,714.836,-1860.82,10,5
UE1,991.02,-1537.73,10,5
UE1,738.754,-1446.45,10,5
UE1,968.751,-2193.2,10,5
UE1,1311.71,-1990.07,10,5
UE1,991.21,-1286.07,10,5
UE1,983.274,-1227.03,10,5
UE1,969.617,-1911.39,10,5
UE1,1094.26,-1435.13,10,5
UE1,1364.27,-1924.38,10,5
UE1,582.604,-1995.45,10,5
UE1,934.352,-2254.04,10,5
UE1,1166.79,-1616.99,10,5
UE1,1121.97,-1660.89,10,5
UE1,814.843,-1223.6,10,5
UE1,1523.52,-1604.02,10,5
UE1,1151.37,-1457.13,10,5
UE1,1420.71,-1768.05,10,5
UE1,974.364,-2221.84,10,5
UE1,1189.81,-1313.82,10,5
UE1,1070.32,-1357.22,10,5
UE1,1057.88,-1337.57,10,5
UE1,1178.52,-1197.76,10,5
UE1,675.257,-1897.73,10,5
UE1,1023.72,-1324.52,10,5
UE1,1445.61,-2009.12,10,5
UE1,1057.8,-1272.53,10,5
UE1,831.709,-2013.99,10,5
UE1,1045.85,-2227.71,10,5
UE1,884.626,-1629.7,10,5
UE1,730.983,-1993.12,10,5
UE1,1481.55,-1908.02,10,5
UE1,886.216,-2275.83,10,5
UE1,811.298,-1388.15,10,5
UE1,768.565,-2073.18,10,5
UE1,1453.42,-1438.8,10,5
UE1,1306.26,-1838.35,10,5
UE1,869.25,-1554.08,10,5
UE1,936.708,-1179.14,10,5
UE1,603.459,-1843,10,5
UE1,652.951,-1553.41,10,5
UE1,751.892,-1335.23,10,5
UE1,1028.61,-1710.64,10,5
UE1,1530.48,-1800.13,10,5
UE1,1002.35,-2079.24,10,5
UE1,1320.72,-1877.3,10,5
UE1,1123.8,-2256.51,10,5
UE1,1203.6,-1375.72,10,5
UE1,1139.66,-2112.73,10,5
UE1,1381.25,-1819.57,10,5
UE1,1134.16,-1723.79,10,5
UE1,705.32,-1249.89,10,5
UE1,666.809,-1386.7,10,5
UE1,1373.19,-1460.07,10,5
UE1,651.693,-2036.66,10,5
UE1,1067.42,-1638.91,10,5
UE1,1327.02,-1496.5,10,5
UE1,911.119,-1970.48,10,5
UE1,526.621,-1705.59,10,5
UE1,1265.46,-1630.84,10,5
UE1,1557.41,-1597.02,10,5
UE1,611.407,-2083.13,10,5
UE1,1338.04,-2113.63,10,5
UE1,774.408,-1315.17,10,5
UE1,938.802,-1424.79,10,5
UE1,1207.65,-1500.72,10,5
UE1,772.073,-1407.1,10,5
UE1,1016.18,-1241.82,10,5
UE1,1183.43,-1446.81,10,5
UE1,676.289,-1339.75,10,5
UE1,1409.68,-1761.9,10,5
UE1,1064.64,-1888.07,10,5
UE1,1409.89,-1740.82,10,5
UE1,917.517,-1336.47,10,5
UE1,1143.13,-1426.9,10,5
UE1,966.436,-1997.9,10,5
UE1,837.024,-1431.96,10,5
UE1,1245.12,-1665.06,10,5
UE1,1236.55,-1471.88,10,5
UE1,1246.07,-2007.89,10,5
UE1,700.534,-2224.19,10,5
UE1,981.893,-1788.02,10,5
UE1,448.352,-1622.64,10,5
UE1,942.95,-2184.62,10,5
UE1,954.633,-1563.62,10,5
UE1,751.496,-1553.1,10,5
UE1,782.363,-1886.01,10,5
UE1,701.924,-1399.95,10,5
UE1,912.585,-2187.68,10,5
UE1,1474.69,-1459.63,10,5
UE1,1518.37,-1767.24,10,5
UE1,1240.68,-1512.69,10,5
UE1,1121.59,-1536.27,10,5
UE1,688.101,-1755.55,10,5
UE1,650.488,-1796.22,10,5
UE1,930.105,-1974.64,10,5
UE1,735.027,-1473.78,10,5
UE1,1152.58,-1222.8,10,5
UE1,655.376,-1292.22,10,5
UE1,541.344,-1655.17,10,5
UE1,1532.98,-1650.37,10,5
UE1,1407.56,-1932.64,10,5
UE1,1264.93,-1566.13,10,5
UE1,1104.56,-1222.94,10,5
UE1,1295.05,-1842.68,10,5
UE1,855.35,-2268.92,10,5
UE1,1396.71,-1389.06,10,5
UE1,1000.33,-1429.03,10,5
UE1,1500.56,-1781,10,5
UE1,621.644,-1899.27,10,5
UE1,1190.84,-1498.41,10,5
UE1,886.816,-2130.55,10,5
UE1,768.891,-2230.75,10,5
UE1,926.538,-1647.15,10,5
UE1,1291.8,-2170.75,10,5
UE1,784.185,-2223.38,10,5
UE1,894.108,-2169.72,10,5
UE1,484.021,-1698.12,10,5
UE1,1400.52,-2004.08,10,5
UE1,589.022,-2068.26,10,5
UE1,1324.32,-1715.82,10,5
UE1,1035.46,-1928.04,10,5
UE1,1059.72,-1654.92,10,5
UE1,837.073,-1604.15,10,5
UE1,1141.23,-2278.59,10,5
UE1,647.321,-2162.2,10,5
UE1,1034.05,-1392.72,10,5
UE1,476.324,-1554.8,10,5
UE1,976.411,-1211.53,10,5
UE1,1173.97,-1785.3,10,5
UE1,728.374,-2103.09,10,5
UE1,1339.56,-1801.01,10,5
UE1,1004.66,-1340.74,10,5
UE1,1116.22,-1538.16,10,5
UE1,1257.78,-1294.53,10,5
UE1,1238.91,-1730.82,10,5
UE1,1428.23,-1456.4,10,5
UE1,925.085,-1462.01,10,5
UE1,1167.83,-2178.7,10,5
UE1,712.127,-1389.73,10,5
UE1,982.584,-1753.62,10,5
UE1,466.011,-1827.05,10,5
UE1,665.03,-1269.08,10,5
UE1,1130.46,-2160.9,10,5
UE1,1119.76,-2215.67,10,5
UE1,897.769,-2099.36,10,5
UE1,642.714,-1418.78,10,5
UE1,1143.77,-2166.92,10,5
UE1,1380.87,-1312.12,10,5
UE1,1070.15,-2037.57,10,5
UE1,957.588,-2240.92,10,5
UE1,483.925,-1631.67,10,5
UE1,537.176,-1931.67,10,5
UE1,1325.51,-1598.2,10,5
UE1,642.596,-1614.76,10,5
UE1,1177.07,-1764.78,10,5
UE1,636.073,-1546.69,10,5
UE1,1503.48,-1793.33,10,5
UE1,496.793,-1651.73,10,5
UE1,781.117,-1530.47,10,5
UE1,829.731,-1759.67,10,5
UE1,837.054,-2257.64,10,5
UE1,1034.73,-2138.83,10,5
UE1,475.396,-1885.36,10,5
UE1,673.934,-1663.68,10,5
UE1,1090,-1486.3,10,5
UE1,1346.03,-1413.77,10,5
UE1,1466.57,-1635.29,10,5
UE1,841.578,-1651.63,10,5
UE1,1506.68,-1546.14,10,5
UE1,907.342,-1740.63,10,5
UE1,1551.87,-1822.16,10,5
UE1,442.163,-1816.28,10,5
UE1,880.134,-2295.33,10,5
UE1,978.831,-1911.01,10,5
UE1,975.197,-1438.59,10,5
UE1,1216.37,-1207.2,10,5
UE1,1268.1,-1236.55,10,5
UE1,520.311,-1636.1,10,5
UE1,1320.28,-2187.91,10,5
UE1,1110.9,-1696.25,10,5
UE1,1148.16,-1548.97,10,5
UE1,931.287,-1961.2,10,5
UE1,1120.79,-1899.99,10,5
UE1,941.555,-1185.21,10,5
UE1,438.188,-1955.57,10,5
UE1,-73.231,-1893.47,10,5
UE1,-96.2978,-1933.87,10,5
UE1,158.472,-2118.7,10,5
UE1,455.513,-1450.34,10,5
UE1,-251.26,-1845.23,10,5
UE1,297.047,-1682.32,10,5
UE1,-440.444,-1419.03,10,5
UE1,-385.547,-1459,10,5
UE1,68.5871,-2093.11,10,5
UE1,-464.428,-1586.85,10,5
UE1,-184.987,-1573.43,10,5
UE1,166.729,-1449.31,10,5
UE1,-331.889,-2040.66,10,5
UE1,230.281,-1748.54,10,5
UE1,-283.366,-1258.23,10,5
UE1,60.0337,-1781.68,10,5
UE1,434.277,-1709.39,10,5
UE1,251.615,-1273.2,10,5
UE1,242.564,-1566.6,10,5
UE1,-201.325,-2155.39,10,5
UE1,-482.912,-1690.63,10,5
UE1,499.002,-1947.45,10,5
UE1,-293.179,-1893.07,10,5
UE1,-324.042,-1853.09,10,5
UE1,-1.74445,-1787.06,10,5
UE1,189.974,-1640.95,10,5
UE1,108.245,-1472.83,10,5
UE1,-497.177,-1585.2,10,5
UE1,233.854,-2035.36,10,5
UE1,246.094,-1783.57,10,5
UE1,-327.047,-1309.49,10,5
UE1,89.094,-1395,10,5
UE1,-314.144,-1565.42,10,5
UE1,170.572,-1352.54,10,5
UE1,-350.063,-2136.56,10,5
UE1,85.9439,-1547.44,10,5
UE1,-178.483,-1811.54,10,5
UE1,221.223,-1714.24,10,5
UE1,-415.936,-1602.31,10,5
UE1,-255.967,-1743.89,10,5
UE1,-386.106,-1939.58,10,5
UE1,-243.377,-1288.65,10,5
UE1,199.58,-2201.53,10,5
UE1,-424.258,-1937.01,10,5
UE1,60.57,-1311.96,10,5
UE1,277.038,-2073.16,10,5
UE1,-117.131,-1638.21,10,5
UE1,490.581,-1907.23,10,5
UE1,-194.38,-1662.17,10,5
UE1,-83.259,-1587.7,10,5
UE1,412.859,-1757.42,10,5
UE1,117.846,-1316.69,10,5
UE1,-185.316,-1926.48,10,5
UE1,-45.8204,-1889.21,10,5
UE1,61.8723,-1990.1,10,5
UE1,-62.8061,-1387.56,10,5
UE1,116.332,-2165.93,10,5
UE1,303.657,-1400.3,10,5
UE1,-379.641,-1430.73,10,5
UE1,-67.0371,-1281.4,10,5
UE1,10.294,-1521.71,10,5
UE1,134.362,-1291.07,10,5
UE1,69.9703,-1520.39,10,5
UE1,-442.17,-1592.6,10,5
UE1,-82.0752,-1226.25,10,5
UE1,-42.2831,-2025.28,10,5
UE1,-170.805,-1200.43,10,5
UE1,245.516,-2229.95,10,5
UE1,244.051,-1390.12,10,5
UE1,557.779,-1694.83,10,5
UE1,-17.4301,-2040.75,10,5
UE1,-141.532,-1334.39,10,5
UE1,305.415,-1959.01,10,5
UE1,201.416,-1493.39,10,5
UE1,235.87,-1445.67,10,5
UE1,303.668,-1918.2,10,5
UE1,-188.317,-1783.83,10,5
UE1,494.082,-1675.55,10,5
UE1,-31.8531,-1336.92,10,5
UE1,-321.556,-1455.53,10,5
UE1,-6.13724,-1535.81,10,5
UE1,142.944,-2136.22,10,5
UE1,436.408,-1596.05,10,5
UE1,-255.893,-1704.19,10,5
UE1,228.583,-1396.17,10,5
UE1,355.29,-1316.3,10,5
UE1,78.4494,-2106.42,10,5
UE1,-428.649,-1523.9,10,5
UE1,313.078,-2031.95,10,5
UE1,76.6553,-1744.55,10,5
UE1,537.447,-1805.4,10,5
UE1,-337.818,-1486.98,10,5
UE1,373.142,-1733.04,10,5
UE1,-26.1503,-1436.84,10,5
UE1,354.558,-2032.91,10,5
UE1,67.9575,-1938.13,10,5
UE1,44.8078,-2177.35,10,5
UE1,-169.177,-2223.21,10,5
UE1,28.931,-1487.44,10,5
UE1,357.309,-1702.89,10,5
UE1,-102.134,-1929.56,10,5
UE1,-76.8757,-1348.51,10,5
UE1,-407.907,-1995.52,10,5
UE1,256.075,-1429.66,10,5
UE1,-31.5977,-1542.22,10,5
UE1,-290.245,-1708.9,10,5
UE1,543.482,-1750.57,10,5
UE1,94.0081,-2298.36,10,5
UE1,-40.2824,-1622.48,10,5
UE1,-8.57086,-1476.8,10,5
UE1,-48.892,-1858.25,10,5
UE1,-202.977,-1397.64,10,5
UE1,-57.164,-1821.39,10,5
UE1,-72.3485,-1191.05,10,5
UE1,66.9443,-1431.05,10,5
UE1,-92.8242,-1194.81,10,5
UE1,-394.179,-1555.84,10,5
UE1,-52.0546,-1656.05,10,5
UE1,-47.2956,-1332.16,10,5
UE1,-425.801,-1716.86,10,5
UE1,-473.959,-2051.17,10,5
UE1,135.973,-2152.37,10,5
UE1,301.657,-2048.35,10,5
UE1,-211.388,-1851.09,10,5
UE1,-393.78,-2082.85,10,5
UE1,-221.78,-1500.24,10,5
UE1,380.871,-2032.57,10,5
UE1,40.996,-2158.37,10,5
UE1,-4.67196,-1841.01,10,5
UE1,-531.56,-1539.98,10,5
UE1,-209.126,-1287.42,10,5
UE1,288.619,-2140.37,10,5
UE1,-49.5873,-1481.51,10,5
UE1,76.4188,-2152.04,10,5
