0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
-119.824,-132.353,-129.959,-112.063,-107.013,-122.768,-132.623,-133.963,-140.491,-128.65,-132.278,-123.345,-110.632,-120.966,-123.596,-129.033,-128.404,-131.197,-134.221,-121.225,-129.091,-125.342,-114.426,-97.2193,-124.603,-128.856,-136.585,-134.415,-133.174,-127.449,-121.749,-112.76,-117.719,-123.16,-129.186,-131.305,-134.767,-135.443,-121.331,-129.767,-126.992,-112.668,-99.1692,-124.745,-129.293,-136.909,-133.468,-131.912,-126.253,-125.693,-112.877,-112.741,-122.766,-128.498,-130.792,-134.874,-134.465,-121.926,-129.47,-127.396,-116.455,-99.7852,-123.825,-128.442,-136.176,-133.573,-132.828,-127.46,-122.815,-107.186,-114.229,-121.48,-130.013,-130.706,-134.125,-133.988
-127.026,-132.001,-127.729,-116.865,-112.576,-129.045,-134.042,-144.561,-136.387,-131.813,-130.041,-118.594,-75.8154,-117.38,-127.543,-133.722,-136.66,-136.626,-137.092,-126.46,-132.026,-127.85,-117.978,-114.187,-129.214,-132.431,-138.431,-135.875,-133.883,-127.244,-118.123,-100.582,-118.021,-126.4,-132.109,-134.416,-137.345,-137.693,-126.529,-132.517,-128.955,-115.492,-115.077,-129.252,-132.813,-138.636,-134.923,-132.627,-126.037,-122.211,-92.2057,-112.911,-126.644,-131.622,-133.996,-137.419,-136.912,-126.831,-132.317,-129.773,-119.308,-114.253,-128.655,-132.073,-137.954,-135.229,-133.431,-127.731,-119.894,-81.7916,-115.67,-125.697,-132.95,-133.957,-136.79,-136.459
-123.885,-135.57,-120.666,-113.193,-118.125,-126.023,-132.682,-138.479,-132.224,-125.489,-120.263,-103.964,-115.007,-127.745,-126.534,-133.707,-141.277,-136.402,-129.934,-126.614,-130.811,-124.619,-113.074,-118.512,-130.981,-132.833,-137.393,-133.691,-130.451,-120.818,-102.917,-101.013,-125.73,-130.764,-134.822,-135.808,-137.951,-137.219,-126.656,-131.179,-125.412,-109.536,-119.626,-131.345,-133.39,-137.456,-132.502,-128.86,-119.025,-113.337,-110.209,-122.766,-130.645,-134.334,-135.433,-137.807,-136.609,-126.611,-131.066,-127.017,-113.682,-120.968,-130.357,-132.358,-136.687,-133.127,-129.791,-121.908,-106.864,-109.304,-124.21,-129.886,-135.364,-135.232,-137.247,-136.025
-118.042,-129.346,-132.608,-108.959,-110.378,-125.912,-132.464,-142.451,-131.68,-138.293,-134.112,-121.863,-107.333,-106.515,-113.516,-123.093,-136.16,-140.027,-144.716,-125.551,-131.869,-128.498,-119.582,-111.489,-127.451,-131.489,-138.358,-136.285,-134.826,-129.128,-122.195,-111.024,-112.839,-123.173,-130.043,-133.044,-136.448,-137.325,-125.634,-132.431,-129.75,-117.766,-111.876,-127.309,-131.792,-138.638,-135.413,-133.666,-128.05,-125.581,-106.901,-104.784,-123.552,-129.516,-132.587,-136.627,-136.44,-126.118,-132.185,-130.26,-120.978,-108.537,-126.91,-131.181,-137.98,-135.577,-134.456,-129.389,-123.507,-102.668,-108.834,-122.409,-131.055,-132.623,-135.947,-136.039
-121.314,-127.456,-125.7,-112.229,-119.599,-127.943,-122.258,-138.128,-136.693,-135.305,-126.354,-123.665,-92.7431,-123.999,-129.465,-142.651,-136.535,-136.657,-135.229,-124.397,-130.294,-125.294,-112.721,-110.973,-128.303,-131.227,-137.278,-134.396,-132.246,-124.937,-115.554,-98.0833,-120.894,-127.127,-132.211,-133.86,-136.628,-136.62,-124.468,-130.813,-126.573,-109.074,-112.507,-128.541,-131.717,-137.473,-133.343,-130.849,-123.512,-120.921,-103.668,-116.612,-127.028,-131.659,-133.428,-136.616,-135.834,-124.696,-130.609,-127.548,-114.533,-113.577,-127.632,-130.787,-136.73,-133.692,-131.764,-125.363,-117.35,-92.4107,-118.56,-126.068,-132.915,-133.296,-135.972,-135.311
-121.376,-126.67,-124.555,-92.9595,-120.326,-125.017,-131.447,-137.89,-135.517,-135.09,-123.595,-115.989,-114.488,-123.488,-123.564,-127.713,-124.943,-137.441,-134.382,-121.567,-127.729,-121.179,-101.22,-110.025,-127.346,-129.626,-135.629,-132.234,-129.909,-121.795,-114.519,-108.581,-124.287,-128.347,-132.514,-133.227,-135.692,-135.109,-121.632,-128.282,-122.817,-92.1984,-111.993,-127.884,-130.287,-135.806,-131.019,-128.291,-120.034,-120.677,-113.638,-120.987,-127.886,-131.898,-132.786,-135.545,-134.327,-121.661,-128.078,-124.07,-104.773,-115.393,-126.535,-129.058,-134.969,-131.429,-129.396,-121.956,-115.66,-109.166,-122.226,-126.973,-133.025,-132.521,-134.889,-133.694
-131.617,-130.311,-132.279,-119.198,-117.725,-123.161,-124.297,-138.835,-133.577,-129.765,-126.999,-121.09,-98.4401,-108.303,-125.107,-130.918,-135.036,-133.268,-135.826,-126.471,-132.148,-128.181,-118.633,-113.958,-128.994,-132.372,-138.524,-136.086,-134.21,-127.815,-119.227,-103.772,-116.825,-125.789,-131.743,-134.228,-137.252,-137.725,-126.542,-132.651,-129.305,-116.33,-114.741,-128.986,-132.732,-138.744,-135.157,-132.984,-126.649,-123.052,-95.6388,-111.226,-126.092,-131.257,-133.803,-137.352,-136.926,-126.882,-132.443,-130.052,-119.96,-113.452,-128.447,-132.03,-138.071,-135.432,-133.777,-128.257,-120.88,-89.4575,-114.283,-125.119,-132.626,-133.785,-136.716,-136.488
-127.37,-128.53,-127.607,-121.585,-119.951,-129.152,-134.689,-133.777,-131.949,-137.294,-128.765,-124.78,-115.164,-111.524,-120.022,-129.542,-133.878,-138.685,-138.362,-127.442,-133.208,-130.127,-122.277,-115.87,-128.737,-132.693,-139.252,-137.294,-135.829,-130.356,-123.431,-113.246,-109.94,-123.257,-130.418,-133.831,-137.223,-138.236,-127.517,-133.728,-131.233,-120.673,-116.037,-128.481,-132.934,-139.521,-136.471,-134.736,-129.368,-126.288,-107.689,-100.894,-124.024,-129.976,-133.401,-137.443,-137.385,-127.974,-133.499,-131.733,-123.43,-112.844,-128.295,-132.435,-138.901,-136.64,-135.463,-130.682,-124.727,-107.145,-106.663,-122.996,-131.514,-133.494,-136.792,-137.023
-123.433,-131.086,-129.369,-110.753,-124.083,-124.692,-126.578,-139.56,-132.555,-135.136,-130.048,-119.461,-91.6626,-115.578,-117.378,-131.237,-128.143,-131.357,-130.897,-124.805,-130.995,-126.799,-116.072,-110.164,-127.841,-131.299,-137.771,-135.28,-133.475,-126.986,-118.848,-104.025,-117.738,-125.426,-131.242,-133.466,-136.529,-136.931,-124.883,-131.54,-128.08,-113.481,-111.323,-127.919,-131.706,-138.008,-134.314,-132.195,-125.743,-123.126,-102.286,-112.306,-125.497,-130.696,-133.02,-136.604,-136.096,-125.245,-131.313,-128.814,-117.704,-110.683,-127.217,-130.917,-137.305,-134.571,-133.049,-127.326,-120.404,-88.6785,-114.869,-124.453,-132.076,-132.961,-135.941,-135.628
-118.7,-132.294,-132.229,-126.609,-115.177,-133.432,-125.788,-148.877,-138.91,-136.366,-132.513,-123.514,-110.146,-101.055,-120.487,-126.715,-130.868,-131.585,-138.253,-126.914,-132.886,-129.852,-121.91,-114.795,-128.183,-132.284,-139.033,-137.117,-135.723,-130.312,-123.608,-113.591,-109.389,-122.643,-129.981,-133.435,-136.906,-137.971,-126.992,-133.423,-131.006,-120.334,-114.909,-127.917,-132.524,-139.316,-136.295,-134.627,-129.318,-126.534,-108.7,-99.0964,-123.368,-129.516,-132.993,-137.134,-137.097,-127.479,-133.186,-131.469,-123.112,-111.293,-127.727,-132.023,-138.691,-136.443,-135.367,-130.597,-124.865,-107.29,-105.311,-122.279,-131.092,-133.088,-136.469,-136.736
-120.043,-126.372,-132.352,-114.387,-123.024,-126.922,-141.892,-142.025,-127.353,-134.079,-127.648,-124.193,-86.4371,-118.318,-124.712,-131.806,-130.753,-134.215,-132.029,-125.844,-131.62,-127.401,-117.143,-112.805,-128.731,-132.014,-138.168,-135.618,-133.678,-127.052,-118.209,-101.203,-118.002,-126.099,-131.826,-134.082,-137.049,-137.4,-125.916,-132.129,-128.569,-114.57,-113.797,-128.789,-132.408,-138.383,-134.657,-132.407,-125.823,-122.436,-96.5834,-112.775,-126.276,-131.317,-133.654,-137.12,-136.602,-126.234,-131.921,-129.368,-118.586,-113.078,-128.147,-131.645,-137.691,-134.95,-133.233,-127.491,-119.919,-77.6698,-115.464,-125.296,-132.66,-133.605,-136.48,-136.141
-124.884,-126.159,-123.278,-116.843,-118.857,-129.24,-125.689,-142.234,-132.302,-130.67,-129.683,-112.067,-84.741,-118.154,-125.649,-130.272,-132.807,-133.229,-132.537,-126.365,-132.02,-127.941,-118.17,-113.84,-129.026,-132.334,-138.434,-135.938,-134.012,-127.496,-118.686,-102.285,-117.436,-126.05,-131.883,-134.269,-137.251,-137.661,-126.435,-132.52,-129.066,-115.762,-114.694,-129.045,-132.707,-138.648,-134.996,-132.768,-126.307,-122.663,-94.4896,-112.071,-126.312,-131.392,-133.845,-137.337,-136.868,-126.759,-132.315,-129.846,-119.516,-113.656,-128.469,-131.982,-137.97,-135.285,-133.57,-127.953,-120.388,-85.2302,-114.96,-125.347,-132.743,-133.814,-136.703,-136.422
-125.456,-129.006,-130.894,-124.499,-116.673,-122.252,-138.102,-136.661,-140.294,-126.223,-132.176,-124.653,-102.656,-112.881,-119.87,-135.065,-127.636,-129.583,-136.216,-128.191,-133.448,-129.861,-121.595,-117.407,-130.098,-133.476,-139.403,-137.112,-135.271,-129.212,-120.891,-108.332,-115.345,-125.916,-132.089,-134.937,-137.974,-138.602,-128.257,-133.918,-130.854,-119.682,-117.885,-129.982,-133.773,-139.617,-136.24,-134.125,-128.165,-123.936,-98.0698,-109.931,-126.497,-131.67,-134.534,-138.117,-137.827,-128.597,-133.722,-131.554,-122.676,-116.106,-129.635,-133.181,-138.983,-136.508,-134.85,-129.703,-122.467,-102.192,-113.423,-125.602,-133.042,-134.568,-137.504,-137.431
-127.21,-126.966,-121.59,-105.213,-124.036,-128.501,-131.413,-139.114,-137.458,-126.058,-118.485,-107.9,-109.256,-124.49,-134.43,-139.272,-133.383,-138.934,-135.155,-124.989,-129.552,-122.845,-108.686,-116.547,-129.942,-131.767,-136.603,-132.825,-129.698,-119.965,-106.36,-104.298,-125.734,-130.3,-134.273,-135.05,-137.211,-136.391,-125.035,-129.959,-123.852,-103.824,-117.846,-130.389,-132.378,-136.685,-131.583,-128.023,-117.987,-115.64,-112.135,-122.723,-130.053,-133.744,-134.658,-137.039,-135.747,-124.958,-129.831,-125.513,-109.564,-119.767,-129.258,-131.249,-135.879,-132.187,-129.055,-120.798,-108.7,-109.766,-124.067,-129.26,-134.779,-134.42,-136.456,-135.129
-122.272,-129.195,-124.507,-109.473,-115.518,-122.066,-127.357,-140.215,-133.454,-128.288,-129.931,-121.542,-114.004,-119.733,-116.927,-123.554,-132.732,-131.951,-138.946,-121.786,-129.521,-125.999,-115.746,-99.6817,-124.683,-129.097,-136.85,-134.779,-133.582,-127.992,-122.273,-113.175,-116.556,-122.566,-128.933,-131.314,-134.865,-135.674,-121.891,-130.19,-127.592,-114.091,-100.648,-124.738,-129.494,-137.18,-133.859,-132.353,-126.836,-126.052,-112.711,-111.136,-122.267,-128.255,-130.801,-135.003,-134.692,-122.51,-129.893,-127.964,-117.617,-98.1805,-123.946,-128.712,-136.464,-133.951,-133.243,-128.022,-123.348,-107.261,-112.758,-120.942,-129.818,-130.749,-134.255,-134.238
-126.64,-126.577,-128.815,-107.692,-114.794,-129.806,-126.197,-139.055,-132.688,-127.545,-123.456,-122.363,-99.6243,-118.218,-132.013,-138.597,-130.645,-136.574,-131.972,-122.657,-129.359,-124.519,-111.224,-105.984,-126.838,-130.076,-136.721,-134.002,-132.162,-125.323,-117.728,-105.677,-120.352,-126.027,-131.237,-132.854,-135.798,-135.915,-122.739,-129.944,-126.019,-107.814,-108.098,-127.113,-130.585,-136.96,-132.957,-130.776,-123.93,-122.664,-108.472,-115.933,-125.77,-130.628,-132.392,-135.8,-135.061,-123.056,-129.706,-126.825,-113.484,-110.08,-126.098,-129.617,-136.202,-133.226,-131.726,-125.538,-119.134,-99.9062,-117.69,-124.719,-131.943,-132.248,-135.117,-134.532
-130.797,-134.619,-128.084,-117.479,-126.324,-125.966,-131.626,-147.304,-133.664,-134.053,-130.36,-113.156,-100.449,-130.003,-131.915,-139.524,-136.588,-140.097,-141.357,-128.688,-132.948,-128.052,-118.927,-120.032,-131.884,-134.183,-138.917,-135.776,-132.98,-125.051,-111.146,-95.1434,-123.528,-130.137,-134.758,-136.44,-138.813,-138.576,-128.736,-133.318,-128.787,-116.401,-120.877,-132.045,-134.616,-139.013,-134.749,-131.64,-123.757,-115.943,-100.304,-120.342,-130.316,-134.332,-136.073,-138.778,-137.947,-128.831,-133.189,-130.006,-119.673,-121.088,-131.358,-133.799,-138.325,-135.261,-132.405,-126.016,-114.075,-105.537,-122.183,-129.568,-135.437,-135.973,-138.227,-137.454
-126.223,-131.134,-135.177,-118.427,-114.109,-125.971,-125.981,-140.563,-131.997,-134.066,-123.336,-119.207,-107.535,-107.749,-118.322,-126.938,-130.557,-134.797,-134.04,-127.615,-133.239,-129.981,-121.934,-116.163,-129.142,-132.908,-139.272,-137.203,-135.619,-129.953,-122.606,-111.649,-111.897,-124.152,-130.961,-134.17,-137.444,-138.326,-127.687,-133.744,-131.058,-120.216,-116.454,-128.939,-133.17,-139.525,-136.363,-134.506,-128.942,-125.545,-105.02,-104.409,-124.842,-130.524,-133.747,-137.637,-137.498,-128.107,-133.526,-131.623,-123.08,-113.761,-128.689,-132.636,-138.898,-136.562,-135.235,-130.327,-123.986,-105.145,-109.173,-123.857,-132.006,-133.819,-136.998,-137.124
-123.507,-137.906,-126.608,-126.928,-117.523,-121.516,-135.081,-141.628,-137.53,-131.018,-134.395,-122.087,-101.984,-111.352,-118.06,-130.604,-135.271,-132.892,-132.964,-126.545,-132.606,-129.474,-121.268,-113.923,-127.99,-132.07,-138.846,-136.882,-135.465,-129.965,-123.169,-112.771,-110.479,-122.814,-130.015,-133.337,-136.786,-137.794,-126.624,-133.149,-130.652,-119.624,-114.103,-127.76,-132.328,-139.127,-136.046,-134.35,-128.947,-126.224,-107.935,-100.877,-123.437,-129.532,-132.89,-137.0,-136.919,-127.11,-132.91,-131.132,-122.519,-110.53,-127.51,-131.796,-138.493,-136.2,-135.104,-130.247,-124.447,-105.889,-106.376,-122.332,-131.097,-132.968,-136.331,-136.546
-125.183,-128.154,-127.424,-116.244,-113.459,-120.215,-126.442,-146.486,-135.573,-130.915,-130.037,-114.048,-101.214,-119.759,-121.433,-137.969,-132.536,-133.637,-132.051,-122.728,-129.279,-124.223,-110.385,-106.976,-127.085,-130.165,-136.659,-133.837,-131.898,-124.843,-116.959,-104.785,-120.969,-126.48,-131.531,-133.032,-135.893,-135.907,-122.807,-129.852,-125.711,-106.577,-109.057,-127.391,-130.691,-136.885,-132.771,-130.483,-123.404,-122.135,-108.482,-116.737,-126.213,-130.928,-132.576,-135.874,-135.07,-123.08,-129.622,-126.588,-112.704,-111.232,-126.343,-129.694,-136.119,-133.067,-131.446,-125.085,-118.41,-100.214,-118.44,-125.192,-132.211,-132.418,-135.199,-134.529
-130.693,-131.441,-130.666,-120.002,-126.692,-124.013,-139.978,-143.094,-133.752,-134.575,-123.498,-117.356,-87.6613,-124.641,-128.476,-130.34,-132.345,-139.596,-133.262,-126.562,-131.668,-126.79,-116.02,-115.634,-129.982,-132.669,-138.134,-135.178,-132.763,-125.218,-113.823,-79.4063,-121.405,-128.262,-133.263,-135.039,-137.66,-137.603,-126.622,-132.117,-127.805,-112.941,-116.721,-130.154,-133.119,-138.287,-134.147,-131.402,-123.852,-119.123,-94.7729,-117.423,-128.351,-132.777,-134.637,-137.651,-136.886,-126.796,-131.947,-128.881,-117.259,-117.043,-129.393,-132.266,-137.576,-134.562,-132.243,-125.886,-116.124,-91.7556,-119.506,-127.488,-133.981,-134.534,-137.049,-136.386
-122.477,-137.294,-125.787,-107.398,-119.379,-127.568,-134.862,-137.226,-139.497,-131.908,-127.125,-123.278,-95.1134,-115.353,-121.24,-130.637,-124.683,-137.904,-137.811,-126.303,-132.142,-128.362,-119.035,-113.398,-128.628,-132.187,-138.529,-136.203,-134.451,-128.28,-120.219,-106.362,-115.591,-125.076,-131.29,-133.938,-137.069,-137.663,-126.377,-132.66,-129.518,-116.884,-114.082,-128.578,-132.528,-138.766,-135.294,-133.248,-127.146,-123.867,-99.6347,-109.368,-125.42,-130.797,-133.506,-137.193,-136.841,-126.757,-132.442,-130.195,-120.378,-112.296,-128.087,-131.856,-138.1,-135.537,-134.037,-128.669,-121.76,-94.5072,-112.747,-124.407,-132.213,-133.506,-136.546,-136.416
-110.468,-133.064,-126.049,-116.471,-103.121,-120.464,-126.632,-137.16,-129.72,-132.783,-134.35,-125.49,-107.214,-121.399,-112.416,-130.183,-127.827,-129.635,-133.138,-121.444,-129.077,-125.038,-113.435,-98.8624,-125.122,-129.099,-136.576,-134.267,-132.89,-126.911,-120.857,-111.317,-118.415,-123.923,-129.707,-131.667,-134.992,-135.516,-121.545,-129.736,-126.672,-111.35,-101.287,-125.311,-129.561,-136.88,-133.293,-131.595,-125.668,-125.011,-111.859,-113.553,-123.558,-129.038,-131.166,-135.069,-134.567,-122.069,-129.451,-127.168,-115.571,-102.98,-124.346,-128.669,-136.138,-133.436,-132.524,-126.958,-121.984,-105.502,-115.147,-122.339,-130.497,-131.061,-134.335,-134.074
-121.728,-128.297,-120.392,-114.051,-122.563,-130.941,-132.375,-140.714,-128.583,-134.117,-120.419,-112.73,-104.389,-117.945,-121.546,-134.128,-132.685,-133.103,-129.097,-124.616,-129.965,-124.219,-110.458,-113.481,-129.06,-131.476,-136.997,-133.73,-131.177,-122.926,-111.776,-96.8409,-123.237,-128.644,-133.185,-134.42,-136.909,-136.534,-124.675,-130.439,-125.408,-105.795,-114.96,-129.402,-132.023,-137.143,-132.597,-129.667,-121.299,-118.555,-106.958,-119.636,-128.472,-132.644,-134.006,-136.823,-135.81,-124.765,-130.266,-126.662,-112.117,-116.616,-128.379,-130.998,-136.373,-133.052,-130.629,-123.503,-113.899,-101.8,-121.269,-127.594,-133.795,-133.824,-136.207,-135.244
-125.481,-136.79,-131.308,-119.162,-123.462,-128.69,-140.824,-128.255,-136.133,-128.592,-121.523,-117.276,-94.0031,-120.032,-140.572,-137.63,-136.59,-135.708,-131.922,-126.944,-131.619,-126.314,-115.454,-117.307,-130.66,-132.999,-138.039,-134.809,-132.065,-123.824,-110.083,-79.2616,-123.324,-129.469,-134.07,-135.556,-137.972,-137.659,-126.996,-132.028,-127.216,-112.213,-118.385,-130.897,-133.482,-138.153,-133.729,-130.638,-122.351,-116.59,-101.607,-119.869,-129.499,-133.594,-135.169,-137.913,-136.992,-127.084,-131.884,-128.481,-116.463,-119.102,-130.069,-132.574,-137.427,-134.228,-131.492,-124.671,-112.991,-101.525,-121.666,-128.692,-134.72,-135.033,-137.334,-136.466
-118.974,-128.701,-126.22,-108.016,-114.963,-128.635,-130.846,-134.937,-132.283,-130.89,-128.763,-117.529,-88.0978,-117.963,-123.363,-128.062,-141.216,-127.33,-129.979,-124.613,-130.761,-126.351,-115.103,-110.07,-127.914,-131.233,-137.612,-135.017,-133.128,-126.433,-118.007,-102.34,-118.689,-125.89,-131.49,-133.543,-136.528,-136.817,-124.689,-131.301,-127.64,-112.26,-111.387,-128.042,-131.666,-137.839,-134.028,-131.817,-125.143,-122.554,-102.33,-113.637,-125.902,-130.94,-133.099,-136.578,-135.993,-125.019,-131.08,-128.433,-116.803,-111.337,-127.273,-130.834,-137.123,-134.307,-132.688,-126.789,-119.619,-86.8861,-115.983,-124.878,-132.285,-133.019,-135.919,-135.51
-120.956,-128.7,-129.967,-109.604,-121.478,-121.123,-132.426,-142.104,-134.755,-137.109,-129.096,-123.877,-108.97,-107.193,-127.873,-141.428,-137.714,-136.36,-133.768,-126.022,-132.193,-128.88,-120.217,-112.639,-127.779,-131.789,-138.571,-136.519,-135.049,-129.388,-122.405,-111.323,-112.21,-123.216,-130.153,-133.248,-136.644,-137.547,-126.102,-132.743,-130.094,-118.443,-112.967,-127.611,-132.078,-138.848,-135.658,-133.903,-128.329,-125.677,-106.639,-103.795,-123.687,-129.647,-132.797,-136.832,-136.672,-126.578,-132.502,-130.607,-121.549,-109.659,-127.263,-131.493,-138.199,-135.825,-134.678,-129.669,-123.725,-103.342,-108.286,-122.571,-131.184,-132.847,-136.159,-136.28
-126.52,-128.045,-124.01,-109.657,-105.199,-122.787,-132.329,-135.708,-134.767,-131.704,-125.309,-119.924,-106.571,-116.375,-121.777,-130.807,-136.177,-135.049,-136.004,-121.173,-128.921,-124.882,-113.212,-97.7015,-124.937,-128.937,-136.48,-134.177,-132.826,-126.877,-120.955,-111.691,-118.585,-123.889,-129.634,-131.552,-134.886,-135.408,-121.276,-129.588,-126.544,-111.186,-100.371,-125.143,-129.405,-136.788,-133.201,-131.529,-125.633,-125.104,-112.322,-113.823,-123.486,-128.955,-131.047,-134.96,-134.451,-121.811,-129.299,-127.024,-115.385,-102.637,-124.146,-128.501,-136.043,-133.337,-132.464,-126.903,-122.056,-106.17,-115.338,-122.259,-130.415,-130.936,-134.222,-133.955
-123.881,-135.392,-134.94,-110.186,-117.658,-128.351,-136.032,-138.907,-129.779,-127.849,-126.691,-122.819,-88.2495,-117.516,-122.493,-139.203,-130.286,-137.416,-141.678,-126.044,-131.322,-126.391,-115.16,-114.611,-129.588,-132.321,-137.914,-134.964,-132.601,-125.075,-114.084,-84.8144,-121.286,-128.003,-133.02,-134.76,-137.411,-137.358,-126.106,-131.786,-127.466,-111.913,-115.788,-129.777,-132.782,-138.076,-133.925,-131.227,-123.685,-119.496,-97.233,-117.215,-128.047,-132.518,-134.351,-137.4,-136.626,-126.29,-131.609,-128.527,-116.521,-116.262,-128.98,-131.908,-137.357,-134.328,-132.088,-125.69,-116.279,-89.7734,-119.277,-127.162,-133.733,-134.24,-136.789,-136.119
-123.871,-134.427,-121.936,-117.268,-118.198,-135.284,-133.554,-135.753,-132.463,-126.76,-128.101,-114.507,-86.5937,-115.083,-124.867,-126.877,-137.47,-138.954,-140.001,-127.113,-132.127,-127.445,-117.298,-116.448,-130.285,-133.018,-138.445,-135.562,-133.178,-125.815,-114.58,-85.9603,-120.98,-128.233,-133.332,-135.242,-137.886,-137.902,-127.172,-132.568,-128.418,-114.49,-117.422,-130.416,-133.443,-138.599,-134.555,-131.855,-124.513,-119.4,-88.6933,-116.956,-128.398,-132.864,-134.845,-137.895,-137.189,-127.361,-132.4,-129.455,-118.449,-117.435,-129.723,-132.633,-137.902,-134.963,-132.666,-126.498,-116.844,-92.223,-119.153,-127.546,-134.077,-134.762,-137.299,-136.705
-126.078,-133.947,-118.069,-107.226,-119.598,-127.815,-130.943,-133.479,-130.689,-132.886,-122.991,-106.364,-104.297,-119.78,-124.923,-136.48,-128.927,-127.729,-135.401,-124.487,-129.371,-122.815,-107.845,-115.269,-129.467,-131.441,-136.535,-132.885,-129.958,-120.682,-108.556,-103.346,-125.13,-129.778,-133.869,-134.712,-136.963,-136.243,-124.537,-129.808,-123.937,-102.347,-116.671,-129.909,-132.048,-136.64,-131.663,-128.315,-118.786,-116.859,-111.382,-121.983,-129.518,-133.328,-134.31,-136.809,-135.569,-124.498,-129.663,-125.487,-109.14,-118.712,-128.768,-130.922,-135.834,-132.218,-129.347,-121.371,-110.652,-108.316,-123.365,-128.696,-134.393,-134.078,-136.211,-134.956
-128.416,-131.929,-134.511,-121.216,-122.83,-128.78,-134.28,-135.811,-138.758,-132.116,-126.022,-123.788,-109.23,-116.093,-123.595,-126.93,-131.114,-132.36,-141.884,-128.32,-133.698,-130.437,-122.633,-117.596,-129.804,-133.431,-139.583,-137.489,-135.837,-130.148,-122.615,-111.844,-112.514,-124.787,-131.437,-134.64,-137.837,-138.683,-128.388,-134.182,-131.453,-120.935,-117.893,-129.599,-133.687,-139.822,-136.654,-134.736,-129.157,-125.389,-104.534,-106.161,-125.536,-131.031,-134.231,-138.027,-137.88,-128.779,-133.974,-132.047,-123.7,-115.496,-129.373,-133.165,-139.205,-136.873,-135.445,-130.568,-124.024,-106.291,-110.484,-124.614,-132.474,-134.306,-137.403,-137.51
-121.791,-138.374,-126.225,-111.516,-106.02,-123.424,-139.307,-138.073,-139.028,-136.776,-130.582,-134.416,-107.36,-111.63,-115.491,-131.425,-135.013,-130.087,-133.936,-125.005,-131.657,-128.581,-120.029,-110.379,-126.555,-130.962,-138.213,-136.316,-135.056,-129.668,-123.408,-113.601,-111.157,-121.732,-129.112,-132.371,-135.98,-137.061,-125.094,-132.248,-129.893,-118.457,-110.433,-126.341,-131.236,-138.525,-135.471,-133.924,-128.626,-126.641,-110.468,-101.982,-122.115,-128.555,-131.895,-136.2,-136.131,-125.657,-131.984,-130.289,-121.431,-105.505,-126.016,-130.672,-137.872,-135.581,-134.715,-129.848,-124.589,-106.805,-106.054,-120.855,-130.19,-131.958,-135.495,-135.748
-115.972,-138.924,-130.115,-117.057,-113.679,-126.033,-128.052,-137.515,-134.973,-125.125,-127.749,-128.442,-99.7293,-115.867,-113.717,-117.277,-131.454,-130.742,-140.66,-123.781,-130.755,-127.334,-117.792,-106.7,-126.05,-130.317,-137.633,-135.575,-134.25,-128.606,-122.239,-111.921,-114.36,-122.61,-129.372,-132.143,-135.647,-136.521,-123.874,-131.367,-128.744,-116.008,-107.196,-125.978,-130.657,-137.939,-134.683,-133.058,-127.489,-125.845,-109.912,-107.465,-122.678,-128.77,-131.658,-135.814,-135.586,-124.426,-131.098,-129.187,-119.406,-103.288,-125.425,-129.978,-137.254,-134.81,-133.896,-128.758,-123.441,-104.389,-110.162,-121.42,-130.341,-131.659,-135.1,-135.163
-130.68,-132.903,-137.301,-124.394,-117.076,-130.666,-137.106,-145.339,-134.531,-128.869,-130.158,-132.659,-98.3634,-106.926,-121.167,-134.83,-134.473,-139.503,-134.268,-128.329,-133.458,-129.725,-121.343,-117.776,-130.4,-133.633,-139.401,-137.014,-135.066,-128.824,-120.046,-106.644,-116.628,-126.552,-132.493,-135.189,-138.136,-138.657,-128.393,-133.915,-130.688,-119.345,-118.32,-130.321,-133.947,-139.6,-136.126,-133.901,-127.756,-123.175,-93.9809,-111.716,-127.081,-132.076,-134.791,-138.256,-137.902,-128.702,-133.727,-131.445,-122.398,-116.858,-129.93,-133.328,-138.961,-136.422,-134.627,-129.363,-121.718,-101.086,-114.863,-126.211,-133.409,-134.809,-137.653,-137.495
-126.013,-131.322,-126.847,-108.154,-118.714,-124.483,-131.393,-134.529,-134.197,-139.883,-121.896,-115.593,-95.7048,-114.846,-122.145,-127.406,-128.225,-136.06,-136.92,-124.227,-129.871,-124.337,-110.547,-112.071,-128.603,-131.199,-136.969,-133.834,-131.454,-123.566,-113.396,-97.8976,-122.506,-128.057,-132.758,-134.093,-136.684,-136.427,-124.292,-130.37,-125.601,-106.026,-113.654,-128.926,-131.736,-137.136,-132.724,-129.976,-122.002,-119.605,-106.438,-118.703,-127.879,-132.205,-133.669,-136.62,-135.674,-124.43,-130.183,-126.748,-112.406,-115.329,-127.911,-130.726,-136.37,-133.135,-130.933,-124.051,-115.317,-99.6658,-120.398,-126.967,-133.392,-133.498,-135.99,-135.118
