0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227
-131.488,-151.4,-148.518,-143.884,-144.358,-160.094,-146.708,-160.497,-150.512,-141.314,-149.689,-151.56,-141.295,-141.521,-138.611,-126.352,-136.145,-138.112,-141.125,-129.918,-143.899,-153.104,-154.739,-151.685,-140.014,-150.921,-152.319,-152.288,-162.572,-158.122,-148.613,-160.364,-167.558,-148.322,-159.724,-144.212,-136.381,-158.482,-166.79,-149.13,-139.51,-153.287,-145.576,-140.896,-148.305,-153.38,-128.752,-127.759,-124.932,-137.474,-119.299,-140.224,-135.305,-154.351,-138.977,-148.245,-143.319,-132.334,-145.325,-145.325,-145.644,-139.874,-147.332,-144.954,-155.05,-155.05,-143.693,-155.899,-155.899,-134.893,-148.048,-148.048,-127.754,-139.521,-139.521,-139.99,-129.019,-139.99,-155.782,-145.296,-155.782,-152.975,-153.883,-157.626,-152.241,-157.935,-159.005,-148.548,-159.443,-159.443,-147.319,-160.015,-160.015,-143.56,-156.622,-156.622,-144.639,-156.259,-156.259,-143.007,-150.68,-149.882,-146.084,-146.084,-137.074,-114.858,-114.858,-96.1947,-139.629,-126.057,-139.629,-145.775,-145.775,-145.775,-138.356,-148.884,-148.884,-147.754,-141.567,-149.069,-146.515,-154.954,-154.954,-140.296,-152.635,-152.635,-135.418,-148.448,-148.448,-124.952,-139.259,-139.259,-131.672,-130.713,-137.069,-154.849,-144.858,-154.849,-151.977,-152.201,-156.348,-152.167,-160.088,-160.088,-149.624,-160.657,-160.657,-147.34,-159.832,-159.832,-145.101,-158.1,-158.1,-142.967,-154.876,-154.876,-136.493,-146.61,-146.61,-137.373,-140.758,-133.501,-117.668,-117.668,-100.599,-144.724,-132.436,-144.724,-146.434,-146.434,-146.434,-103.156,-146.976,-146.976,-148.442,-142.149,-149.654,-147.793,-155.994,-155.994,-142.981,-155.58,-155.58,-136.779,-150.164,-150.164,-122.244,-136.942,-136.942,-130.147,-117.785,-130.147,-154.154,-143.68,-154.154,-153.859,-152.77,-157.514,-153.336,-158.349,-159.781,-148.489,-159.513,-159.513,-147.003,-159.734,-159.734,-144.179,-157.182,-157.182,-144.215,-155.471,-155.471,-141.176,-150.544,-150.544,-143.918,-143.918,-133.438,-113.646,-113.646,-95.19,-139.777,-127.85,-139.777,-145.29,-145.29,-145.29
-137.831,-152.006,-150.67,-161.625,-139.054,-152.56,-138.59,-152.971,-156.888,-146.119,-149.44,-164.641,-137.593,-144.811,-155.036,-139.991,-140.273,-159.406,-134.517,-134.136,-143.539,-153.486,-150.696,-152.726,-149.863,-154.432,-163.057,-154.011,-155.44,-168.293,-141.818,-169.473,-164.64,-160.166,-156.437,-168.539,-158.352,-155.484,-162.334,-155.738,-157.911,-162.281,-128.639,-154.614,-153.854,-126.768,-141.242,-139.423,-107.599,-116.757,-125.674,-150.015,-131.447,-143.461,-150.153,-149.38,-148.146,-140.255,-152.123,-152.123,-117.367,-148.913,-152.974,-149.294,-159.203,-159.203,-148.072,-159.752,-159.752,-139.605,-152.853,-152.853,-100.676,-145.847,-145.847,-143.625,-142.162,-147.662,-158.638,-150.29,-158.638,-155.226,-158.846,-161.015,-124.954,-162.25,-162.25,-152.064,-162.675,-162.675,-150.59,-162.923,-162.923,-147.083,-159.901,-159.901,-146.088,-158.675,-158.675,-141.013,-152.396,-152.396,-136.342,-145.164,-145.095,-118.275,-132.381,-132.381,-141.517,-128.842,-141.517,-149.732,-149.732,-149.732,-144.523,-154.677,-154.677,-149.821,-149.776,-154.166,-150.433,-159.098,-159.098,-145.58,-126.835,-157.259,-139.821,-153.065,-153.065,-134.294,-147.557,-147.557,-139.283,-145.725,-147.041,-158.017,-150.337,-158.017,-154.308,-157.565,-159.971,-154.987,-163.184,-163.184,-152.917,-163.667,-163.667,-150.74,-162.836,-162.836,-148.327,-161.112,-161.112,-144.851,-157.621,-157.621,-137.205,-150.067,-150.067,-130.074,-142.416,-142.416,-118.176,-132.724,-132.724,-144.202,-130.481,-144.202,-149.512,-149.512,-149.512,-141.751,-153.279,-153.279,-150.376,-150.093,-154.58,-151.424,-159.899,-159.899,-147.377,-159.43,-159.43,-141.786,-154.81,-154.81,-133.403,-146.503,-146.503,-136.164,-139.353,-142.889,-157.343,-149.246,-157.343,-155.797,-157.823,-160.858,-155.822,-162.543,-162.872,-152.005,-162.728,-162.728,-150.313,-162.681,-162.681,-147.386,-160.262,-160.262,-145.373,-157.852,-157.852,-140.787,-152.928,-152.928,-133.267,-142.13,-141.362,-118.347,-131.172,-131.172,-139.092,-125.215,-139.092,-148.766,-148.766,-148.766
-146.614,-156.999,-148.097,-140.741,-153.817,-161.566,-140.331,-164.331,-170.517,-142.22,-168.234,-163.447,-139.085,-147.089,-160.51,-142.029,-146.282,-139.253,-127.695,-141.156,-144.804,-150.065,-139.671,-157.756,-147.202,-157.396,-147.619,-154.46,-154.998,-162.0,-166.19,-165.639,-174.943,-145.687,-156.943,-155.791,-150.093,-160.494,-153.54,-154.105,-160.364,-151.565,-146.261,-160.164,-161.558,-136.652,-115.18,-152.711,-118.915,-139.358,-130.766,-127.606,-117.204,-134.869,-151.065,-153.57,-148.807,-139.806,-152.987,-152.987,-141.158,-150.515,-150.515,-147.174,-158.893,-158.893,-147.538,-160.175,-160.175,-142.574,-155.267,-155.267,-138.098,-150.177,-150.177,-133.418,-144.108,-144.108,-153.549,-149.47,-155.683,-151.279,-159.652,-159.652,-151.837,-161.301,-161.301,-150.761,-162.62,-162.62,-150.854,-163.604,-163.604,-148.298,-161.143,-161.143,-149.164,-160.899,-160.899,-146.665,-156.35,-156.35,-145.086,-151.701,-149.588,-126.748,-139.462,-139.462,-122.11,-118.924,-127.876,-145.361,-145.361,-145.361,-142.094,-154.457,-154.457,-143.046,-120.792,-151.715,-147.462,-158.369,-158.369,-144.973,-157.76,-157.76,-142.903,-155.522,-155.522,-137.075,-150.231,-150.231,-132.778,-145.479,-145.479,-151.644,-150.022,-155.133,-150.052,-158.496,-158.496,-152.422,-162.476,-162.476,-151.776,-163.655,-163.655,-150.714,-163.382,-163.382,-149.449,-162.263,-162.263,-147.961,-159.896,-159.896,-142.872,-154.027,-154.027,-140.052,-149.287,-149.287,-127.834,-140.252,-140.252,-131.042,-115.709,-131.042,-144.314,-144.314,-144.314,-140.825,-153.849,-153.849,-143.7,-152.141,-152.141,-148.474,-159.14,-159.14,-147.27,-160.068,-160.068,-143.65,-156.59,-156.59,-135.757,-149.068,-149.068,-127.061,-140.6,-140.6,-151.157,-148.652,-154.225,-151.558,-159.331,-159.331,-152.738,-161.898,-161.898,-150.784,-162.71,-162.71,-150.625,-163.392,-163.392,-148.826,-161.598,-161.598,-148.77,-160.278,-160.278,-145.931,-156.515,-156.515,-143.484,-149.798,-147.032,-124.214,-137.417,-137.417,-113.939,-103.796,-117.853,-143.526,-143.526,-143.526
-129.166,-157.639,-153.362,-138.281,-151.474,-146.83,-144.874,-155.129,-159.118,-146.582,-158.813,-162.78,-138.487,-151.365,-161.198,-102.743,-147.858,-144.748,-123.89,-138.303,-143.122,-151.232,-152.128,-150.232,-142.112,-152.797,-147.166,-147.978,-159.942,-165.088,-145.084,-158.652,-158.356,-157.71,-165.261,-168.607,-149.194,-152.192,-163.996,-133.011,-167.602,-151.687,-153.903,-150.658,-158.543,-150.683,-153.188,-135.624,-138.118,-139.734,-120.366,-127.754,-111.381,-131.657,-140.069,-151.054,-137.934,-136.743,-150.161,-150.161,-137.276,-146.534,-146.534,-144.701,-156.694,-156.694,-145.461,-158.31,-158.31,-141.389,-153.516,-153.516,-138.044,-148.458,-148.458,-126.451,-137.657,-137.657,-153.185,-145.697,-153.449,-149.371,-157.546,-157.546,-149.934,-159.388,-159.388,-148.859,-160.925,-160.925,-149.359,-162.2,-162.2,-146.919,-159.682,-159.682,-148.839,-159.902,-159.902,-147.787,-155.72,-155.72,-148.593,-151.826,-146.145,-129.324,-137.218,-101.425,-117.669,-99.4225,-117.669,-141.518,-141.518,-141.518,-138.771,-151.56,-151.56,-139.731,-147.909,-148.096,-144.93,-156.045,-156.045,-142.565,-155.595,-155.595,-141.818,-153.836,-153.836,-135.165,-147.682,-147.682,-126.154,-139.915,-139.915,-150.791,-146.004,-152.684,-147.978,-156.218,-156.218,-150.585,-160.703,-160.703,-150.006,-162.076,-162.076,-149.113,-161.912,-161.912,-148.144,-160.894,-160.894,-147.511,-158.787,-158.787,-143.309,-152.901,-152.901,-142.823,-148.776,-145.424,-130.528,-138.244,-134.754,-132.331,-86.6071,-132.331,-140.931,-140.931,-109.308,-137.738,-151.076,-151.076,-140.567,-148.106,-148.643,-146.097,-156.93,-156.93,-145.292,-158.254,-158.254,-142.046,-154.747,-154.747,-133.504,-146.229,-146.229,-117.577,-132.827,-132.827,-150.444,-144.407,-151.676,-149.745,-156.955,-157.203,-150.955,-160.064,-160.064,-148.899,-161.032,-161.032,-149.124,-161.976,-161.976,-147.598,-160.232,-160.232,-148.598,-159.315,-159.315,-146.529,-155.656,-155.656,-147.72,-150.089,-143.493,-127.173,-134.838,-130.231,-120.962,-111.857,-112.119,-139.653,-139.653,-139.653
-152.821,-152.913,-140.177,-152.883,-155.779,-140.181,-145.674,-154.926,-143.074,-147.363,-166.829,-150.51,-144.67,-153.497,-148.298,-139.849,-140.196,-143.207,-141.675,-124.182,-136.556,-150.833,-145.725,-154.408,-160.327,-154.523,-156.023,-148.084,-166.743,-166.18,-160.608,-173.816,-154.745,-149.057,-161.619,-160.766,-151.822,-153.913,-169.4,-145.84,-153.425,-157.654,-102.893,-148.971,-155.604,-140.046,-138.616,-137.596,-102.907,-110.099,-78.0031,-133.06,-123.977,-134.257,-148.761,-149.985,-149.09,-136.242,-148.919,-148.919,-145.388,-144.622,-149.64,-146.725,-157.04,-157.04,-145.74,-157.852,-157.852,-137.507,-150.754,-150.754,-130.08,-143.149,-143.149,-140.131,-135.593,-142.916,-156.666,-147.383,-156.666,-153.399,-156.561,-159.053,-153.037,-160.413,-160.432,-150.049,-161.007,-161.007,-148.926,-161.523,-161.523,-145.412,-158.394,-158.394,-145.647,-157.706,-157.706,-142.405,-151.918,-151.918,-141.94,-146.156,-140.591,-102.933,-120.262,-120.262,-137.721,-123.129,-137.721,-146.865,-146.865,-146.865,-140.986,-151.744,-151.744,-147.381,-145.8,-151.116,-147.925,-156.869,-156.869,-142.791,-155.0,-155.0,-137.882,-151.058,-151.058,-130.026,-143.942,-143.942,-133.672,-139.862,-141.809,-155.892,-147.25,-155.892,-152.373,-155.087,-157.87,-153.121,-161.481,-161.481,-151.041,-162.116,-162.116,-148.971,-161.37,-161.37,-146.794,-159.723,-159.723,-144.187,-156.494,-156.494,-137.142,-148.718,-148.718,-133.532,-141.92,-140.367,-106.351,-122.566,-122.566,-142.578,-128.827,-142.578,-146.969,-146.969,-146.969,-137.971,-150.249,-150.249,-148.043,-146.223,-151.621,-149.068,-157.783,-157.783,-145.099,-157.563,-157.563,-139.453,-152.716,-152.716,-128.33,-142.364,-142.364,-129.245,-130.224,-135.79,-155.162,-146.043,-155.162,-154.076,-155.429,-158.89,-154.038,-160.715,-161.128,-150.002,-161.074,-161.074,-148.636,-161.266,-161.266,-145.9,-158.864,-158.864,-145.101,-156.92,-156.92,-141.344,-152.09,-152.09,-140.47,-143.585,-136.64,-93.6651,-113.187,-113.187,-136.355,-121.919,-136.355,-145.98,-145.98,-145.98
-138.675,-146.611,-156.989,-115.455,-147.863,-156.894,-153.787,-156.916,-160.539,-147.516,-160.535,-152.759,-139.291,-147.68,-162.226,-141.079,-147.453,-151.773,-145.792,-145.278,-143.485,-167.892,-148.126,-163.884,-152.141,-161.056,-156.542,-156.364,-170.482,-164.557,-157.329,-158.898,-155.592,-152.744,-167.413,-171.668,-143.317,-167.334,-167.057,-147.836,-160.124,-156.514,-143.64,-158.868,-147.633,-132.796,-145.486,-150.103,-112.474,-123.775,-125.92,-135.776,-121.668,-138.991,-150.743,-140.957,-136.009,-140.325,-152.954,-152.954,-145.284,-150.964,-152.363,-148.608,-159.411,-159.411,-148.104,-160.27,-160.27,-141.229,-154.356,-154.356,-135.151,-148.369,-148.369,-139.304,-144.752,-146.678,-157.154,-150.441,-157.679,-153.653,-160.264,-160.73,-153.754,-162.13,-162.13,-151.726,-162.943,-162.943,-150.952,-163.504,-163.504,-147.883,-160.767,-160.767,-147.663,-159.966,-159.966,-143.697,-154.543,-154.543,-140.288,-148.618,-148.473,-121.336,-136.159,-136.159,-137.321,-126.128,-137.321,-148.33,-148.33,-148.33,-143.709,-154.995,-154.995,-147.026,-151.533,-153.537,-149.355,-159.125,-159.125,-145.592,-157.851,-157.851,-141.493,-154.582,-154.582,-135.804,-149.273,-149.273,-136.486,-146.867,-146.867,-155.356,-150.717,-157.109,-152.604,-159.053,-159.655,-154.052,-163.157,-163.157,-152.644,-163.939,-163.939,-150.975,-163.361,-163.361,-149.075,-161.919,-161.919,-146.464,-158.958,-158.958,-140.027,-152.307,-152.307,-134.973,-146.221,-146.221,-122.141,-136.83,-136.83,-107.827,-125.98,-139.819,-147.763,-147.763,-147.763,-141.613,-153.963,-153.963,-147.62,-151.76,-153.947,-150.348,-159.901,-159.901,-147.602,-160.046,-160.046,-142.91,-155.999,-155.999,-134.68,-148.18,-148.18,-131.895,-142.369,-142.369,-155.088,-149.525,-156.347,-154.081,-159.102,-160.503,-154.64,-162.731,-162.731,-151.704,-163.011,-163.011,-150.698,-163.278,-163.278,-148.278,-161.161,-161.161,-147.087,-159.242,-159.242,-143.295,-154.918,-154.918,-137.944,-146.226,-145.528,-119.172,-134.221,-134.221,-133.288,-119.901,-133.288,-147.031,-147.031,-147.031
-138.425,-144.232,-139.488,-146.977,-138.514,-136.266,-142.775,-151.867,-156.23,-141.269,-157.824,-163.572,-134.278,-145.696,-146.665,-121.774,-134.948,-146.036,-127.316,-125.673,-130.465,-162.997,-141.627,-157.389,-149.325,-153.956,-160.951,-154.698,-163.983,-156.903,-146.189,-161.578,-164.062,-148.094,-167.274,-160.074,-131.696,-156.296,-161.903,-150.584,-151.65,-152.134,-146.685,-146.956,-149.576,-139.663,-152.197,-141.879,-121.534,-112.705,-113.059,-145.124,-131.199,-137.303,-139.357,-160.736,-151.939,-132.586,-145.801,-145.801,-144.201,-140.232,-146.944,-144.715,-155.144,-155.144,-143.781,-156.132,-156.132,-135.79,-148.779,-148.779,-129.513,-140.929,-140.929,-139.083,-128.836,-139.083,-155.408,-145.142,-155.408,-152.375,-154.282,-157.511,-151.809,-158.44,-158.961,-148.463,-159.559,-159.559,-147.51,-160.251,-160.251,-143.947,-156.985,-156.985,-145.228,-156.743,-156.743,-143.762,-151.412,-150.694,-146.84,-146.935,-138.368,-118.881,-88.1864,-103.112,-138.059,-92.1813,-138.059,-145.114,-145.114,-145.114,-138.035,-149.035,-149.035,-146.446,-141.862,-148.71,-146.094,-154.964,-154.964,-140.402,-152.918,-152.918,-136.309,-149.171,-149.171,-126.393,-140.429,-140.429,-129.375,-132.068,-136.616,-154.478,-144.759,-154.478,-151.308,-152.609,-156.213,-151.838,-160.084,-160.084,-149.564,-160.774,-160.774,-147.484,-160.049,-160.049,-145.449,-158.428,-158.428,-143.604,-155.397,-155.397,-137.584,-147.542,-147.542,-138.252,-142.023,-135.333,-120.55,-121.555,-107.359,-143.62,-131.333,-143.62,-145.711,-145.711,-145.711,-134.597,-147.348,-147.348,-147.178,-142.426,-149.305,-147.381,-155.995,-155.995,-143.156,-155.855,-155.855,-137.427,-150.734,-150.734,-123.788,-138.222,-138.222,-125.823,-117.589,-128.527,-153.745,-143.521,-153.745,-153.204,-153.106,-157.369,-152.907,-158.811,-159.73,-148.419,-159.636,-159.636,-147.205,-159.978,-159.978,-144.588,-157.55,-157.55,-144.843,-155.989,-155.989,-142.009,-151.28,-151.28,-144.828,-144.828,-134.869,-114.866,-114.866,-95.7632,-138.302,-126.476,-138.302,-144.528,-144.528,-144.528
-135.98,-159.563,-153.315,-150.673,-154.722,-152.854,-145.066,-157.03,-163.47,-147.521,-163.971,-157.442,-142.023,-154.683,-156.864,-148.343,-155.328,-153.241,-142.344,-144.556,-144.573,-160.855,-153.082,-157.864,-146.137,-153.356,-165.785,-149.3,-159.878,-154.206,-142.9,-157.239,-168.027,-157.776,-163.114,-152.167,-147.937,-125.379,-155.903,-144.879,-169.292,-164.451,-148.451,-139.655,-154.82,-144.956,-146.107,-126.036,-88.0129,-104.302,-86.2706,-136.373,-113.468,-134.217,-143.983,-146.349,-140.065,-138.114,-150.629,-150.629,-145.787,-147.092,-150.979,-147.704,-158.078,-158.078,-146.804,-158.851,-158.851,-138.857,-152.102,-152.102,-131.679,-145.031,-145.031,-140.299,-139.238,-144.783,-157.281,-148.676,-157.281,-153.787,-157.95,-159.859,-153.57,-161.219,-161.219,-150.868,-161.831,-161.831,-149.767,-162.305,-162.305,-146.367,-159.299,-159.299,-146.216,-158.465,-158.465,-142.34,-152.643,-152.643,-140.094,-146.461,-143.209,-111.372,-127.663,-127.663,-137.898,-123.936,-137.898,-147.737,-147.737,-147.737,-142.38,-153.177,-153.177,-147.658,-148.04,-152.318,-148.764,-157.887,-157.887,-144.064,-156.188,-156.188,-139.168,-121.501,-152.365,-132.396,-146.094,-146.094,-135.403,-143.862,-144.201,-156.59,-148.688,-156.59,-152.771,-156.582,-158.731,-153.709,-162.241,-162.241,-151.813,-162.887,-162.887,-149.828,-162.168,-162.168,-147.673,-160.558,-160.558,-144.867,-157.338,-157.338,-137.775,-149.877,-149.877,-132.761,-142.977,-142.977,-112.806,-128.797,-128.797,-141.962,-127.853,-141.962,-147.587,-147.587,-147.587,-139.673,-151.833,-151.833,-148.286,-148.388,-152.78,-149.839,-158.741,-158.741,-146.189,-158.573,-158.573,-140.797,-153.983,-153.983,-131.043,-144.772,-144.772,-130.976,-136.063,-138.974,-155.858,-147.497,-155.858,-154.374,-156.828,-159.679,-154.519,-161.875,-161.875,-150.826,-161.896,-161.896,-149.489,-162.059,-162.059,-146.792,-159.727,-159.727,-145.622,-157.685,-157.685,-141.635,-152.949,-152.949,-137.957,-143.791,-139.426,-107.748,-124.412,-124.412,-135.525,-120.621,-135.525,-146.707,-146.707,-146.707
-135.457,-149.546,-148.755,-139.973,-146.096,-149.879,-143.497,-149.447,-154.936,-144.725,-162.598,-155.521,-135.068,-156.454,-157.654,-146.143,-152.931,-151.594,-128.952,-148.976,-134.37,-154.175,-156.477,-154.371,-149.384,-165.685,-167.223,-157.271,-158.459,-165.492,-157.238,-164.288,-128.929,-159.59,-164.431,-176.472,-150.747,-163.553,-151.338,-146.516,-162.447,-160.599,-143.044,-151.028,-161.011,-145.73,-159.897,-149.3,-133.2,-139.711,-121.841,-116.926,-105.266,-85.1103,-151.117,-142.845,-148.414,-139.118,-152.394,-152.394,-139.367,-149.214,-149.214,-146.327,-158.28,-158.28,-146.973,-159.731,-159.731,-142.631,-155.067,-155.067,-138.722,-150.165,-150.165,-130.701,-142.217,-142.217,-152.553,-148.343,-154.664,-150.303,-158.916,-158.916,-150.975,-160.669,-160.669,-150.13,-162.157,-162.157,-150.505,-163.299,-163.299,-148.093,-160.887,-160.887,-149.409,-160.857,-160.857,-147.506,-156.553,-156.553,-146.757,-152.284,-148.933,-128.478,-139.683,-139.683,-113.898,-110.118,-120.897,-143.715,-143.715,-143.715,-141.073,-153.71,-153.71,-141.384,-150.484,-150.484,-146.491,-157.673,-157.673,-144.343,-157.258,-157.258,-142.991,-155.341,-155.341,-137.027,-149.899,-149.899,-130.82,-144.097,-144.097,-150.516,-148.926,-154.075,-148.998,-157.704,-157.704,-151.643,-161.909,-161.909,-151.192,-163.224,-163.224,-150.306,-163.046,-163.046,-149.247,-162.019,-162.019,-148.181,-159.831,-159.831,-143.551,-154.11,-154.11,-141.604,-149.73,-149.464,-129.596,-140.52,-140.52,-127.9,-111.684,-127.9,-142.58,-111.105,-142.58,-140.059,-153.23,-153.23,-142.086,-150.936,-150.936,-147.535,-158.465,-158.465,-146.78,-159.661,-159.661,-143.489,-156.304,-156.304,-135.626,-148.673,-148.673,-124.641,-138.873,-138.873,-149.991,-147.456,-153.103,-150.562,-158.565,-158.565,-151.904,-161.281,-161.281,-150.166,-162.255,-162.255,-150.281,-163.088,-163.088,-148.68,-161.375,-161.375,-149.085,-160.264,-160.264,-146.6,-156.63,-156.63,-145.425,-150.492,-146.407,-126.052,-137.604,-137.604,-102.71,-84.9152,-78.4928,-141.677,-141.677,-141.677
-101.606,-145.178,-147.449,-144.012,-145.413,-145.771,-141.817,-146.46,-153.34,-148.093,-156.557,-154.579,-137.938,-156.115,-149.688,-120.033,-135.145,-137.26,-130.324,-133.938,-136.152,-157.023,-152.537,-158.243,-158.219,-149.436,-159.719,-155.984,-159.48,-168.058,-152.316,-174.568,-172.045,-144.361,-162.655,-168.886,-153.356,-156.1,-155.779,-157.0,-168.918,-160.008,-144.489,-155.83,-147.708,-141.931,-128.903,-134.697,-120.213,-123.129,-61.7363,-137.782,-127.558,-136.129,-144.847,-142.937,-151.784,-134.778,-147.87,-147.87,-143.65,-143.082,-148.113,-145.607,-156.244,-156.244,-144.899,-157.242,-157.242,-137.343,-150.385,-150.385,-130.902,-143.073,-143.073,-137.649,-132.819,-140.523,-155.739,-146.225,-155.739,-152.408,-155.884,-158.237,-152.098,-159.709,-159.709,-149.237,-160.428,-160.428,-148.415,-161.122,-161.122,-145.028,-158.027,-158.027,-145.914,-157.644,-157.644,-143.654,-152.267,-152.267,-144.688,-147.27,-140.476,-77.671,-121.356,-116.272,-135.958,-121.221,-135.958,-145.456,-145.456,-145.456,-139.414,-150.641,-150.641,-145.847,-144.371,-149.728,-146.738,-156.001,-156.001,-141.772,-154.266,-154.266,-106.772,-150.725,-150.725,-129.255,-143.136,-143.136,-130.304,-106.0,-139.339,-154.901,-146.04,-154.901,-151.308,-154.335,-156.988,-152.242,-160.825,-160.825,-150.297,-161.585,-161.585,-148.39,-160.93,-160.93,-146.438,-159.384,-159.384,-144.406,-156.395,-156.395,-138.137,-148.868,-148.868,-136.548,-142.952,-139.054,-112.85,-123.978,-119.123,-141.793,-128.539,-141.793,-145.693,-145.693,-145.693,-136.519,-149.222,-149.222,-146.572,-144.832,-150.278,-147.948,-156.958,-156.958,-144.332,-156.992,-156.992,-138.986,-152.235,-152.235,-127.195,-141.34,-141.34,-124.244,-126.254,-131.898,-154.134,-144.764,-154.134,-153.104,-154.678,-158.058,-153.143,-160.253,-160.432,-149.204,-160.505,-160.505,-148.126,-160.863,-160.863,-145.605,-158.546,-158.546,-145.472,-156.9,-156.9,-142.299,-152.288,-152.288,-143.808,-144.999,-136.867,-101.374,-85.1083,-105.102,-135.365,-121.849,-135.365,-113.29,-144.584,-144.584
-143.457,-159.216,-150.456,-150.175,-122.053,-163.384,-156.993,-157.12,-160.181,-133.426,-157.796,-162.498,-135.532,-145.602,-161.203,-142.94,-154.734,-148.786,-135.235,-142.955,-139.173,-162.224,-153.945,-173.592,-152.019,-156.451,-158.19,-160.263,-168.801,-157.156,-161.373,-166.144,-169.05,-155.97,-164.391,-168.516,-145.879,-168.021,-160.612,-156.348,-160.542,-170.607,-135.133,-154.26,-147.456,-131.353,-158.231,-140.894,-113.696,-133.549,-135.848,-144.636,-134.836,-142.861,-142.027,-155.374,-143.599,-141.963,-154.103,-154.103,-147.54,-152.175,-154.078,-149.968,-160.356,-160.356,-149.155,-161.015,-161.015,-141.801,-154.942,-154.942,-135.52,-148.994,-148.994,-142.495,-146.546,-149.083,-158.389,-151.863,-158.972,-155.004,-160.911,-161.757,-154.997,-163.037,-163.037,-152.758,-163.663,-163.663,-151.641,-164.023,-164.023,-148.464,-161.26,-161.26,-147.566,-160.144,-160.144,-142.736,-154.395,-154.395,-137.716,-147.81,-147.81,-124.519,-138.537,-138.537,-141.451,-131.427,-141.451,-150.221,-150.221,-150.221,-145.466,-156.205,-156.205,-149.104,-152.746,-155.149,-150.818,-160.157,-160.157,-146.823,-158.719,-158.719,-141.997,-155.131,-155.131,-137.133,-150.33,-150.33,-139.64,-149.047,-149.047,-156.738,-152.127,-158.45,-154.047,-159.758,-160.752,-155.206,-163.983,-163.983,-153.6,-164.607,-164.607,-151.742,-163.922,-163.922,-119.647,-162.376,-162.376,-146.459,-159.193,-159.193,-139.669,-152.496,-152.496,-133.448,-146.023,-146.023,-124.729,-138.9,-138.9,-142.919,-130.096,-142.919,-149.685,-149.685,-149.685,-143.237,-155.094,-155.094,-149.639,-152.969,-155.524,-151.75,-160.894,-160.894,-148.578,-160.751,-160.751,-143.676,-156.65,-156.65,-136.3,-149.406,-149.406,-136.082,-145.253,-145.253,-156.492,-151.035,-157.75,-155.437,-159.847,-161.557,-155.839,-163.613,-163.613,-152.72,-163.72,-163.72,-151.386,-163.798,-163.798,-148.761,-161.601,-161.601,-146.899,-159.386,-159.386,-142.69,-154.935,-154.935,-134.9,-145.266,-145.266,-123.734,-137.347,-137.347,-138.243,-126.633,-138.243,-149.056,-149.056,-149.056
