col1,node,x,y,OPERATOR,LEVEL0 BS,LEVEL1 BS
4924,UE1,2457.21,254.197,-1,-1,-1
4925,UE1,1949.78,-427.616,-1,-1,-1
4926,UE1,1675.39,25.2022,-1,-1,-1
4927,UE1,1586.07,-140.464,-1,-1,-1
4928,UE1,1850.53,126.18,-1,-1,-1
4929,UE1,2468.83,-83.2614,-1,-1,-1
4930,UE1,2308.99,-132.965,-1,-1,-1
4931,UE1,2219.94,-463.624,-1,-1,-1
4932,UE1,2142.02,-239.313,-1,-1,-1
4933,UE1,2018.03,-327.005,-1,-1,-1
4934,UE1,1548.85,-87.4262,-1,-1,-1
4935,UE1,2489.85,144.493,-1,-1,-1
4936,UE1,1656.19,340.402,-1,-1,-1
4937,UE1,2441.84,314.248,-1,-1,-1
4938,UE1,2075.27,435.478,-1,-1,-1
4939,UE1,2066.35,-310.264,-1,-1,-1
4940,UE1,1645.08,216.166,-1,-1,-1
4941,UE1,2345.87,-423.352,-1,-1,-1
4942,UE1,2180.98,-322.167,-1,-1,-1
4943,UE1,1732.75,48.9222,-1,-1,-1
4944,UE1,1619.47,-60.836,-1,-1,-1
4945,UE1,2321.74,-221.591,-1,-1,-1
4946,UE1,2107.12,-479.247,-1,-1,-1
4947,UE1,1988.79,454.685,-1,-1,-1
4948,UE1,2061.99,-16.7325,-1,-1,-1
4949,UE1,2377.27,-140.137,-1,-1,-1
4950,UE1,1643.38,-450.593,-1,-1,-1
4951,UE1,1985.43,78.8804,-1,-1,-1
4952,UE1,1867.82,-328.069,-1,-1,-1
4953,UE1,2455.59,-308.01,-1,-1,-1
4954,UE1,2464.31,-113.428,-1,-1,-1
4955,UE1,2076.29,344.551,-1,-1,-1
4956,UE1,2041.82,151.008,-1,-1,-1
4957,UE1,1981.24,110.659,-1,-1,-1
4958,UE1,1502.41,45.0446,-1,-1,-1
4959,UE1,1995.93,60.201,-1,-1,-1
4960,UE1,2085.29,215.259,-1,-1,-1
4961,UE1,1438.05,100.452,-1,-1,-1
4962,UE1,2371.06,-320.676,-1,-1,-1
4963,UE1,1561.39,-300.489,-1,-1,-1
4964,UE1,1967.15,-422.586,-1,-1,-1
4965,UE1,1817.06,306.798,-1,-1,-1
4966,UE1,1554.67,-80.3621,-1,-1,-1
4967,UE1,1779.68,156.906,-1,-1,-1
4968,UE1,2317.09,-27.2311,-1,-1,-1
4969,UE1,2383.51,409.494,-1,-1,-1
4970,UE1,2337.41,-7.64588,-1,-1,-1
4971,UE1,1883.81,232.598,-1,-1,-1
4972,UE1,1609.39,217.946,-1,-1,-1
4973,UE1,2033.63,547.608,-1,-1,-1
4974,UE1,1772.19,337.979,-1,-1,-1
4975,UE1,2361.74,-213.813,-1,-1,-1
4976,UE1,1804.35,-301.801,-1,-1,-1
4977,UE1,1572.96,-20.5517,-1,-1,-1
4978,UE1,2140,120.402,-1,-1,-1
4979,UE1,1585.62,335.393,-1,-1,-1
4980,UE1,1692.12,-384.553,-1,-1,-1
4981,UE1,2025.22,237.384,-1,-1,-1
4982,UE1,1757.03,390.452,-1,-1,-1
4983,UE1,1746.16,210.456,-1,-1,-1
4984,UE1,2385.4,-152.973,-1,-1,-1
4985,UE1,1918.23,552.532,-1,-1,-1
4986,UE1,2291.42,-335.825,-1,-1,-1
4987,UE1,2196.38,234.753,-1,-1,-1
4988,UE1,2120.98,333.262,-1,-1,-1
4989,UE1,2161.31,390.755,-1,-1,-1
4990,UE1,2129.98,-130.035,-1,-1,-1
4991,UE1,2379.18,182.392,-1,-1,-1
4992,UE1,1560.68,28.6653,-1,-1,-1
4993,UE1,2390.41,216.765,-1,-1,-1
4994,UE1,1835.19,-361.067,-1,-1,-1
4995,UE1,1684.3,96.9585,-1,-1,-1
4996,UE1,2150.64,452.638,-1,-1,-1
4997,UE1,1576.12,9.15138,-1,-1,-1
4998,UE1,1773.4,494.165,-1,-1,-1
4999,UE1,2187.46,-224.32,-1,-1,-1
5000,UE1,1823.53,118.464,-1,-1,-1
5001,UE1,2100.92,281.548,-1,-1,-1
5002,UE1,1957.83,-330.545,-1,-1,-1
5003,UE1,1473.68,-179.173,-1,-1,-1
5004,UE1,1880.45,-481.912,-1,-1,-1
5005,UE1,1568.73,103.327,-1,-1,-1
5006,UE1,2229.29,-352.84,-1,-1,-1
5007,UE1,2237.95,230.677,-1,-1,-1
5008,UE1,2196.26,168.579,-1,-1,-1
5009,UE1,2469.06,-208.28,-1,-1,-1
5010,UE1,1834.9,-318.883,-1,-1,-1
5011,UE1,2391.85,368.894,-1,-1,-1
5012,UE1,2407.74,194.832,-1,-1,-1
5013,UE1,1695.41,193.525,-1,-1,-1
5014,UE1,1698.43,-4.69001,-1,-1,-1
5015,UE1,1667.18,-438.55,-1,-1,-1
5016,UE1,1560.41,296.742,-1,-1,-1
5017,UE1,2092.44,190.767,-1,-1,-1
5018,UE1,2223.15,438.818,-1,-1,-1
5019,UE1,2503.66,200.413,-1,-1,-1
5020,UE1,1589.37,80.0831,-1,-1,-1
5021,UE1,1681.08,52.589,-1,-1,-1
5022,UE1,2416.67,154.092,-1,-1,-1
5023,UE1,1851.26,-185.481,-1,-1,-1
5024,UE1,2130.33,-417.966,-1,-1,-1
5025,UE1,2385.13,-90.4219,-1,-1,-1
5026,UE1,2160.78,-38.5958,-1,-1,-1
5027,UE1,1938.81,87.045,-1,-1,-1
5028,UE1,1953.49,-816.232,-1,-1,-1
5029,UE1,1895.32,-935.625,-1,-1,-1
5030,UE1,1725.14,-553.457,-1,-1,-1
5031,UE1,1576.62,-1115.91,-1,-1,-1
5032,UE1,1868.91,-765.551,-1,-1,-1
5033,UE1,1124.79,-491.631,-1,-1,-1
5034,UE1,1832.69,-828.359,-1,-1,-1
5035,UE1,1276.87,-339.142,-1,-1,-1
5036,UE1,1085.82,-644.554,-1,-1,-1
5037,UE1,1699.57,-847.849,-1,-1,-1
5038,UE1,1170.88,-671.635,-1,-1,-1
5039,UE1,1327.03,-522.83,-1,-1,-1
5040,UE1,1119.06,-879.137,-1,-1,-1
5041,UE1,1759.66,-1131.56,-1,-1,-1
5042,UE1,1431.44,-1242.58,-1,-1,-1
5043,UE1,1003.09,-872.635,-1,-1,-1
5044,UE1,1860.3,-699.843,-1,-1,-1
5045,UE1,1540.59,-598.922,-1,-1,-1
5046,UE1,1576.18,-907.638,-1,-1,-1
5047,UE1,994.591,-608.699,-1,-1,-1
5048,UE1,995.986,-750.086,-1,-1,-1
5049,UE1,1629.92,-1244,-1,-1,-1
5050,UE1,1625.91,-714.8,-1,-1,-1
5051,UE1,1079.21,-763.827,-1,-1,-1
5052,UE1,1563.97,-1258.33,-1,-1,-1
5053,UE1,1394.8,-1095.22,-1,-1,-1
5054,UE1,1537.91,-889.314,-1,-1,-1
5055,UE1,1248.29,-1141.83,-1,-1,-1
5056,UE1,1116.94,-715.556,-1,-1,-1
5057,UE1,1617.16,-1065.67,-1,-1,-1
5058,UE1,1815.59,-975.222,-1,-1,-1
5059,UE1,1557.15,-907.048,-1,-1,-1
5060,UE1,1576.47,-1055.64,-1,-1,-1
5061,UE1,1548.72,-374.351,-1,-1,-1
5062,UE1,1774.85,-486.901,-1,-1,-1
5063,UE1,1344.31,-1290.29,-1,-1,-1
5064,UE1,1105.44,-762.215,-1,-1,-1
5065,UE1,1866.99,-613.224,-1,-1,-1
5066,UE1,1173.89,-1148.34,-1,-1,-1
5067,UE1,1695.39,-563.354,-1,-1,-1
5068,UE1,2016,-753.35,-1,-1,-1
5069,UE1,1009.09,-1139.48,-1,-1,-1
5070,UE1,1651.41,-1084.56,-1,-1,-1
5071,UE1,1294.93,-633.213,-1,-1,-1
5072,UE1,1450.65,-1118.69,-1,-1,-1
5073,UE1,1051.43,-718.359,-1,-1,-1
5074,UE1,1166.42,-943.62,-1,-1,-1
5075,UE1,1358.26,-1175.54,-1,-1,-1
5076,UE1,952.41,-786.812,-1,-1,-1
5077,UE1,1899.11,-644.805,-1,-1,-1
5078,UE1,1046.76,-1096.44,-1,-1,-1
5079,UE1,1505.12,-758.822,-1,-1,-1
5080,UE1,1452.88,-533.938,-1,-1,-1
5081,UE1,1132.49,-1266.25,-1,-1,-1
5082,UE1,1903.27,-1181.31,-1,-1,-1
5083,UE1,1408.74,-316.91,-1,-1,-1
5084,UE1,1135.46,-1256.86,-1,-1,-1
5085,UE1,1780.93,-1147.52,-1,-1,-1
5086,UE1,1753.91,-743.642,-1,-1,-1
5087,UE1,1546.62,-1376.44,-1,-1,-1
5088,UE1,1251.18,-766.066,-1,-1,-1
5089,UE1,948.976,-715.968,-1,-1,-1
5090,UE1,1300.91,-951.071,-1,-1,-1
5091,UE1,1445.77,-759.725,-1,-1,-1
5092,UE1,1843.5,-738.957,-1,-1,-1
5093,UE1,1276.12,-1266.05,-1,-1,-1
5094,UE1,1736.18,-368.737,-1,-1,-1
5095,UE1,1302.73,-1199.65,-1,-1,-1
5096,UE1,1505.52,-550.825,-1,-1,-1
5097,UE1,1386.24,-680.367,-1,-1,-1
5098,UE1,1883.63,-628.429,-1,-1,-1
5099,UE1,1942.17,-658.282,-1,-1,-1
5100,UE1,948.076,-761.052,-1,-1,-1
5101,UE1,1639.45,-464.929,-1,-1,-1
5102,UE1,1726.06,-347.376,-1,-1,-1
5103,UE1,1274.32,-469.142,-1,-1,-1
5104,UE1,1730.84,-408.077,-1,-1,-1
5105,UE1,1096.6,-1156.17,-1,-1,-1
5106,UE1,2000.49,-1102.39,-1,-1,-1
5107,UE1,1614.75,-1426.58,-1,-1,-1
5108,UE1,1315.92,-523.746,-1,-1,-1
5109,UE1,1194.11,-1141.08,-1,-1,-1
5110,UE1,1301.13,-631.286,-1,-1,-1
5111,UE1,1933.92,-981.408,-1,-1,-1
5112,UE1,1224.09,-1016.59,-1,-1,-1
5113,UE1,1497.73,-1337.05,-1,-1,-1
5114,UE1,1937.69,-1148.9,-1,-1,-1
5115,UE1,1230.19,-633.418,-1,-1,-1
5116,UE1,1537.07,-1304.42,-1,-1,-1
5117,UE1,1991.46,-1135.98,-1,-1,-1
5118,UE1,1220.38,-944.809,-1,-1,-1
5119,UE1,1058.3,-1078.3,-1,-1,-1
5120,UE1,1729.49,-803.252,-1,-1,-1
5121,UE1,948.374,-723.077,-1,-1,-1
5122,UE1,1733.91,-706.005,-1,-1,-1
5123,UE1,1861.14,-964.458,-1,-1,-1
5124,UE1,1347.36,-1275.69,-1,-1,-1
5125,UE1,1622.04,-922.771,-1,-1,-1
5126,UE1,1837.69,-1291.36,-1,-1,-1
5127,UE1,1302.18,-1192.15,-1,-1,-1
5128,UE1,1646.72,-525.251,-1,-1,-1
5129,UE1,1638.63,-757.534,-1,-1,-1
5130,UE1,1543.67,-463.475,-1,-1,-1
5131,UE1,931.778,-766.218,-1,-1,-1
5132,UE1,1821.69,-702.51,-1,-1,-1
5133,UE1,1925.24,-1021.39,-1,-1,-1
5134,UE1,1244.3,-1192.33,-1,-1,-1
5135,UE1,1247.8,-458.719,-1,-1,-1
5136,UE1,1300.09,-1340.91,-1,-1,-1
5137,UE1,1221.26,-1293.45,-1,-1,-1
5138,UE1,1937.74,-753.257,-1,-1,-1
5139,UE1,1636.61,-390.866,-1,-1,-1
5140,UE1,1576.8,-667.642,-1,-1,-1
5141,UE1,1529.33,-987.319,-1,-1,-1
5142,UE1,1882.41,-804.95,-1,-1,-1
5143,UE1,1236.08,-839.343,-1,-1,-1
5144,UE1,1793.34,-1196.39,-1,-1,-1
5145,UE1,1439.65,-694.816,-1,-1,-1
5146,UE1,1943.69,-619.437,-1,-1,-1
5147,UE1,1687.46,-738.733,-1,-1,-1
5148,UE1,1554.67,-766.976,-1,-1,-1
5149,UE1,1575.47,-1380.06,-1,-1,-1
5150,UE1,1317.43,-929.892,-1,-1,-1
5151,UE1,1215.7,-864.505,-1,-1,-1
5152,UE1,1692.04,-989.163,-1,-1,-1
5153,UE1,2055.32,-784.501,-1,-1,-1
5154,UE1,1539.95,-1138.03,-1,-1,-1
5155,UE1,1266.43,-1382.1,-1,-1,-1
5156,UE1,1239.18,-566.451,-1,-1,-1
5157,UE1,1857.89,-839.641,-1,-1,-1
5158,UE1,1859.72,-1052.41,-1,-1,-1
5159,UE1,1081.52,-1163.08,-1,-1,-1
5160,UE1,1971.27,-587.546,-1,-1,-1
5161,UE1,1677.52,-1017.55,-1,-1,-1
5162,UE1,1247.71,-1379.07,-1,-1,-1
5163,UE1,1273.09,-385.371,-1,-1,-1
5164,UE1,1674.01,-842.94,-1,-1,-1
5165,UE1,1261.41,-1232.71,-1,-1,-1
5166,UE1,1563.04,-645.234,-1,-1,-1
5167,UE1,1577.4,-1044.15,-1,-1,-1
5168,UE1,1286.63,-381.619,-1,-1,-1
5169,UE1,1658.16,-798.449,-1,-1,-1
5170,UE1,1954.05,-662.076,-1,-1,-1
5171,UE1,1856.42,-740.209,-1,-1,-1
5172,UE1,1528.83,-721.306,-1,-1,-1
5173,UE1,1590.92,-1062.14,-1,-1,-1
5174,UE1,1152.83,-1004.56,-1,-1,-1
5175,UE1,1919.83,-1060,-1,-1,-1
5176,UE1,1276.87,-393.021,-1,-1,-1
5177,UE1,1713.11,-1400.55,-1,-1,-1
5178,UE1,1564.41,-1063.49,-1,-1,-1
5179,UE1,1788.26,-1301.1,-1,-1,-1
5180,UE1,1565.4,-462.158,-1,-1,-1
5181,UE1,1199.26,-635.348,-1,-1,-1
5182,UE1,1356.69,-1089.5,-1,-1,-1
5183,UE1,950.107,-1018.85,-1,-1,-1
5184,UE1,1926.19,-725.589,-1,-1,-1
5185,UE1,1680.26,-786.702,-1,-1,-1
5186,UE1,1379.1,-706.715,-1,-1,-1
5187,UE1,1082.93,-995.122,-1,-1,-1
5188,UE1,1639.88,-545.252,-1,-1,-1
5189,UE1,1381.4,-1349.38,-1,-1,-1
5190,UE1,1602.07,-1316.61,-1,-1,-1
5191,UE1,1354.28,-746.203,-1,-1,-1
5192,UE1,1247.81,-804.208,-1,-1,-1
5193,UE1,1734.73,-686.89,-1,-1,-1
5194,UE1,1224.15,-376.067,-1,-1,-1
5195,UE1,1870.82,-649.339,-1,-1,-1
5196,UE1,1120.3,-738.119,-1,-1,-1
5197,UE1,1688,-883.901,-1,-1,-1
5198,UE1,1347.65,-1256.44,-1,-1,-1
5199,UE1,1928.32,-615.272,-1,-1,-1
5200,UE1,1646.75,-698.524,-1,-1,-1
5201,UE1,1753.67,-1177.81,-1,-1,-1
5202,UE1,1457,-499.838,-1,-1,-1
5203,UE1,1861.39,-726.621,-1,-1,-1
5204,UE1,1576.84,-1365.9,-1,-1,-1
5205,UE1,1639.9,-457.218,-1,-1,-1
5206,UE1,1120.65,-636.621,-1,-1,-1
5207,UE1,1227.1,-1331.84,-1,-1,-1
5208,UE1,1619.66,-1356.96,-1,-1,-1
5209,UE1,1628.24,-713.262,-1,-1,-1
5210,UE1,1440.9,-1130.96,-1,-1,-1
5211,UE1,1393.28,-1073.89,-1,-1,-1
5212,UE1,1358.24,-1312.53,-1,-1,-1
5213,UE1,1448.53,-507.497,-1,-1,-1
5214,UE1,1630.44,-547.129,-1,-1,-1
5215,UE1,1716.95,-620.824,-1,-1,-1
5216,UE1,924.404,-885.65,-1,-1,-1
5217,UE1,1686.31,-1337.25,-1,-1,-1
5218,UE1,1064.07,-549.412,-1,-1,-1
5219,UE1,1535.14,-627.164,-1,-1,-1
5220,UE1,1257.4,-1152.74,-1,-1,-1
5221,UE1,1486.5,-996.615,-1,-1,-1
5222,UE1,1863.52,-841.106,-1,-1,-1
5223,UE1,1962.12,-1092.55,-1,-1,-1
5224,UE1,1570.18,-736.156,-1,-1,-1
5225,UE1,1972.72,-1131.01,-1,-1,-1
5226,UE1,1395.87,-432.957,-1,-1,-1
5227,UE1,2045.03,-689.222,-1,-1,-1
5228,UE1,1491.36,-538.165,-1,-1,-1
5229,UE1,1217.4,-605.415,-1,-1,-1
5230,UE1,1318.69,-1238.47,-1,-1,-1
5231,UE1,1520.6,-1111.99,-1,-1,-1
5232,UE1,1062.52,-889.093,-1,-1,-1
5233,UE1,2029.72,-1009.98,-1,-1,-1
5234,UE1,1267.71,-777.949,-1,-1,-1
5235,UE1,1641.47,-783.536,-1,-1,-1
5236,UE1,1090.73,-1190.44,-1,-1,-1
5237,UE1,1802.72,-528.741,-1,-1,-1
5238,UE1,1526.8,-726.123,-1,-1,-1
5239,UE1,1187.64,-685.416,-1,-1,-1
5240,UE1,1733.62,-627.624,-1,-1,-1
5241,UE1,1442.51,-498.854,-1,-1,-1
5242,UE1,1795.52,-1006.88,-1,-1,-1
5243,UE1,1297.52,-723.072,-1,-1,-1
5244,UE1,1188.74,-1271.13,-1,-1,-1
5245,UE1,1265.74,-1096.94,-1,-1,-1
5246,UE1,1390.21,-522.842,-1,-1,-1
5247,UE1,981.237,-892.458,-1,-1,-1
5248,UE1,1881.9,-957.996,-1,-1,-1
5249,UE1,1421.49,-1224.27,-1,-1,-1
5250,UE1,1195.18,-1282.33,-1,-1,-1
5251,UE1,1207.85,-839.445,-1,-1,-1
5252,UE1,1162.62,-1170.3,-1,-1,-1
5253,UE1,1870.52,-1240.05,-1,-1,-1
5254,UE1,1365.97,-1146.82,-1,-1,-1
5255,UE1,1581.47,-354.153,-1,-1,-1
5256,UE1,1212.93,-1155.75,-1,-1,-1
5257,UE1,1581.83,-443.564,-1,-1,-1
5258,UE1,1700.33,-1273.32,-1,-1,-1
5259,UE1,1469.88,-1259.59,-1,-1,-1
5260,UE1,1212.09,-669.594,-1,-1,-1
5261,UE1,1629.46,-1331.59,-1,-1,-1
5262,UE1,1500.75,-1182.43,-1,-1,-1
5263,UE1,1012.98,-899.6,-1,-1,-1
5264,UE1,1529.52,-1138.88,-1,-1,-1
5265,UE1,1774.27,-614.059,-1,-1,-1
5266,UE1,1941.14,-791.22,-1,-1,-1
5267,UE1,1286.67,-1276.82,-1,-1,-1
5268,UE1,1572.18,-444.479,-1,-1,-1
5269,UE1,955.487,-795.164,-1,-1,-1
5270,UE1,1756.89,-1275.29,-1,-1,-1
5271,UE1,1396.57,-1245.61,-1,-1,-1
5272,UE1,1660.76,-333.937,-1,-1,-1
5273,UE1,1591.23,-853.354,-1,-1,-1
5274,UE1,1019.49,-1016.35,-1,-1,-1
5275,UE1,935.997,-847.821,-1,-1,-1
5276,UE1,1722.66,-650.969,-1,-1,-1
5277,UE1,1201.09,-1314.63,-1,-1,-1
5278,UE1,1299.51,-992.35,-1,-1,-1
5279,UE1,1202.73,-1042.47,-1,-1,-1
5280,UE1,1116.29,-569.329,-1,-1,-1
5281,UE1,1558.15,-1235.49,-1,-1,-1
5282,UE1,1363.19,-503.357,-1,-1,-1
5283,UE1,1884.12,-697.915,-1,-1,-1
5284,UE1,1924.91,-871.276,-1,-1,-1
5285,UE1,1018.48,-646.88,-1,-1,-1
5286,UE1,1500.5,-649.503,-1,-1,-1
5287,UE1,1372.82,-498.722,-1,-1,-1
5288,UE1,1798.29,-730.622,-1,-1,-1
5289,UE1,1050.58,-802.813,-1,-1,-1
5290,UE1,1993.05,-582.901,-1,-1,-1
5291,UE1,1262.36,-975.188,-1,-1,-1
5292,UE1,1479.55,-591.986,-1,-1,-1
5293,UE1,1970.43,-617.963,-1,-1,-1
5294,UE1,1130.16,-574.752,-1,-1,-1
5295,UE1,1628.85,-369.702,-1,-1,-1
5296,UE1,1117.36,-438.802,-1,-1,-1
5297,UE1,1614.96,-406.464,-1,-1,-1
5298,UE1,1221.77,-743.049,-1,-1,-1
5299,UE1,1609.35,-502.81,-1,-1,-1
5300,UE1,1696.95,-1280.55,-1,-1,-1
5301,UE1,1481.01,-714.189,-1,-1,-1
5302,UE1,1567.84,-1296.29,-1,-1,-1
5303,UE1,974.303,-937.409,-1,-1,-1
5304,UE1,1955.4,-1218.38,-1,-1,-1
5305,UE1,947.734,-718.397,-1,-1,-1
5306,UE1,1593.42,-881.988,-1,-1,-1
5307,UE1,1614.11,-611.338,-1,-1,-1
5308,UE1,1492.75,-571.75,-1,-1,-1
5309,UE1,1898.22,-628.588,-1,-1,-1
5310,UE1,1775.26,-1012.98,-1,-1,-1
5311,UE1,1213.95,-744.527,-1,-1,-1
5312,UE1,1415.09,-409.124,-1,-1,-1
5313,UE1,1971.89,-982.618,-1,-1,-1
5314,UE1,1705.94,-974.663,-1,-1,-1
5315,UE1,1805.42,-473.478,-1,-1,-1
5316,UE1,1612.41,-1218.7,-1,-1,-1
5317,UE1,1668.43,-1268.76,-1,-1,-1
5318,UE1,1831.5,-897.06,-1,-1,-1
5319,UE1,1029.28,-596.508,-1,-1,-1
5320,UE1,1225.54,-399.934,-1,-1,-1
5321,UE1,1699.9,-1114.23,-1,-1,-1
5322,UE1,1594.33,-931.753,-1,-1,-1
5323,UE1,1278.09,-923.426,-1,-1,-1
5324,UE1,1358.63,-431.087,-1,-1,-1
5325,UE1,1589.29,-1121.75,-1,-1,-1
5326,UE1,1747.24,-1000.83,-1,-1,-1
5327,UE1,1241.81,-881.35,-1,-1,-1
5328,UE1,1799.06,-1124.06,-1,-1,-1
5329,UE1,1941.3,-1137.39,-1,-1,-1
5330,UE1,1408.53,-968.849,-1,-1,-1
5331,UE1,1139.47,-990.04,-1,-1,-1
5332,UE1,1155.99,-800.042,-1,-1,-1
5333,UE1,1887.52,-842.073,-1,-1,-1
5334,UE1,1385.53,-1224.97,-1,-1,-1
5335,UE1,1443.37,-771.493,-1,-1,-1
5336,UE1,1416.81,-625.571,-1,-1,-1
5337,UE1,1354.82,-647.021,-1,-1,-1
5338,UE1,1554.58,-325.948,-1,-1,-1
5339,UE1,1225.21,-545.171,-1,-1,-1
5340,UE1,1264.07,-879.879,-1,-1,-1
5341,UE1,1511.26,-1243.79,-1,-1,-1
5342,UE1,1251.86,-700.871,-1,-1,-1
5343,UE1,1284.83,-1092.99,-1,-1,-1
5344,UE1,1461.94,-1288.69,-1,-1,-1
5345,UE1,1779.92,-653.782,-1,-1,-1
5346,UE1,1118.85,-1137.17,-1,-1,-1
5347,UE1,1551.68,-1007.33,-1,-1,-1
5348,UE1,2015.24,-792.964,-1,-1,-1
5349,UE1,1013.66,-938.21,-1,-1,-1
5350,UE1,1522.69,-331.318,-1,-1,-1
5351,UE1,1524.19,-1290.92,-1,-1,-1
5352,UE1,1673.8,-806.293,-1,-1,-1
5353,UE1,1501.7,-1173.88,-1,-1,-1
5354,UE1,1693.05,-882.696,-1,-1,-1
5355,UE1,1669.93,-1234.04,-1,-1,-1
5356,UE1,1416.02,-436.213,-1,-1,-1
5357,UE1,1926.4,-1080.1,-1,-1,-1
5358,UE1,1727.62,-1229.88,-1,-1,-1
5359,UE1,1933.28,-919.881,-1,-1,-1
5360,UE1,1634.86,-769.701,-1,-1,-1
5361,UE1,1953.99,-1023.34,-1,-1,-1
5362,UE1,1463.94,-1365.1,-1,-1,-1
5363,UE1,1547.21,-1366.56,-1,-1,-1
5364,UE1,1218.04,-996.748,-1,-1,-1
5365,UE1,981.379,-815.232,-1,-1,-1
5366,UE1,1669.9,-637.382,-1,-1,-1
5367,UE1,1337.18,-664.804,-1,-1,-1
5368,UE1,1390.55,-708.509,-1,-1,-1
5369,UE1,1167.9,-834.917,-1,-1,-1
5370,UE1,1552.15,-551.593,-1,-1,-1
5371,UE1,1691.43,-1227.02,-1,-1,-1
5372,UE1,1861.36,-1211.44,-1,-1,-1
5373,UE1,1677.22,-410.259,-1,-1,-1
5374,UE1,1411.98,-643.503,-1,-1,-1
5375,UE1,1400.56,-510.693,-1,-1,-1
5376,UE1,1492.36,-582.942,-1,-1,-1
5377,UE1,1955.98,-516.677,-1,-1,-1
5378,UE1,2036.46,-887.977,-1,-1,-1
5379,UE1,1509,-1298.29,-1,-1,-1
5380,UE1,1653.02,-629.676,-1,-1,-1
5381,UE1,1272.93,-640.504,-1,-1,-1
5382,UE1,1007.98,-810.475,-1,-1,-1
5383,UE1,974.145,-882.995,-1,-1,-1
5384,UE1,1815.25,-1344.91,-1,-1,-1
5385,UE1,1578.03,-739.892,-1,-1,-1
5386,UE1,1338.69,-314.696,-1,-1,-1
5387,UE1,1281.32,-967.718,-1,-1,-1
5388,UE1,1474.6,-1368.08,-1,-1,-1
5389,UE1,1601.03,-948.14,-1,-1,-1
5390,UE1,1724.27,-969.274,-1,-1,-1
5391,UE1,1259.02,-802.275,-1,-1,-1
5392,UE1,1113.8,-668.135,-1,-1,-1
5393,UE1,1662.84,-530.337,-1,-1,-1
5394,UE1,992.556,-634.137,-1,-1,-1
5395,UE1,1938.96,-918.585,-1,-1,-1
5396,UE1,1665.79,-564.148,-1,-1,-1
5397,UE1,1867.79,-1150.16,-1,-1,-1
5398,UE1,1807.8,-670.39,-1,-1,-1
5399,UE1,946.128,-796.681,-1,-1,-1
5400,UE1,1140.69,-574.004,-1,-1,-1
5401,UE1,1977.07,-869.642,-1,-1,-1
5402,UE1,1200.14,-1181.6,-1,-1,-1
5403,UE1,1723.58,-1136.31,-1,-1,-1
5404,UE1,1260.88,-425.534,-1,-1,-1
5405,UE1,1238.08,-729.341,-1,-1,-1
5406,UE1,1998.49,-1076.1,-1,-1,-1
5407,UE1,1172.58,-748.652,-1,-1,-1
5408,UE1,1070.32,-711.912,-1,-1,-1
5409,UE1,1597.41,-1396.84,-1,-1,-1
5410,UE1,1024.98,-1033.7,-1,-1,-1
5411,UE1,1018.79,-763.833,-1,-1,-1
5412,UE1,1757.63,-633.742,-1,-1,-1
5413,UE1,1313.13,-681.06,-1,-1,-1
5414,UE1,1542.07,-1397.58,-1,-1,-1
5415,UE1,1645.1,-692.319,-1,-1,-1
5416,UE1,1285.43,-861.312,-1,-1,-1
5417,UE1,1609.55,-1038.27,-1,-1,-1
5418,UE1,1366.02,-1329.83,-1,-1,-1
5419,UE1,1391.79,-864.181,-1,-1,-1
5420,UE1,969.617,-702.708,-1,-1,-1
5421,UE1,1399.07,-519.786,-1,-1,-1
5422,UE1,1664.19,-1333.61,-1,-1,-1
5423,UE1,1499.32,-1153.56,-1,-1,-1
5424,UE1,1225.32,-547.243,-1,-1,-1
5425,UE1,1886.65,-471.59,-1,-1,-1
5426,UE1,1390.42,-434.622,-1,-1,-1
5427,UE1,1266.84,-1150.32,-1,-1,-1
5428,UE1,1570.84,-886.236,-1,-1,-1
5429,UE1,1125.46,-1180.95,-1,-1,-1
5430,UE1,1847.26,-1223.93,-1,-1,-1
5431,UE1,1742.76,-1117.78,-1,-1,-1
5432,UE1,1868.89,-1182.57,-1,-1,-1
5433,UE1,1054.94,-854.081,-1,-1,-1
5434,UE1,1006.58,-568.187,-1,-1,-1
5435,UE1,1125,-1250.77,-1,-1,-1
5436,UE1,1976.78,-1146.18,-1,-1,-1
5437,UE1,1483.4,-376.34,-1,-1,-1
5438,UE1,1477.17,-901.076,-1,-1,-1
5439,UE1,1589.07,-883.454,-1,-1,-1
5440,UE1,1325.41,-903.765,-1,-1,-1
5441,UE1,1989.09,-1050.25,-1,-1,-1
5442,UE1,1331.71,-1273.36,-1,-1,-1
5443,UE1,1558.69,-406.576,-1,-1,-1
5444,UE1,1072,-1177.97,-1,-1,-1
5445,UE1,1243.39,-561.863,-1,-1,-1
5446,UE1,1264.63,-1016.6,-1,-1,-1
5447,UE1,1718.8,-1198.61,-1,-1,-1
5448,UE1,1816.03,-976.377,-1,-1,-1
5449,UE1,1811.25,-715.88,-1,-1,-1
5450,UE1,1259.66,-446.882,-1,-1,-1
5451,UE1,1542.09,-581.32,-1,-1,-1
5452,UE1,1208.38,-1140.65,-1,-1,-1
5453,UE1,1799.59,-927.599,-1,-1,-1
5454,UE1,942.779,-817.868,-1,-1,-1
5455,UE1,1469.2,-787.55,-1,-1,-1
5456,UE1,1782.49,-809.226,-1,-1,-1
5457,UE1,1773.47,-1270.65,-1,-1,-1
